_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,copy_the_company_name_from_the_text,enter_date_here_mmddyyyy,enter_time_here_hhmm_pmam,please_select_the_event_type,select_fiscal_year,select_the_fiscal_period_check_as_many_as_it_applies,select_timezone,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085620723,7/29/2021 12:58,6138151664,7/29/2021 12:52,FALSE,cf_internal,1,45968379,IN,West Bengal,Kolkata,202.142.71.42,COWEN,6/1/2021,9:40,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"Cowen 49th Annual Technology Media & Telecom Conference June 1, 2021 09:10 – 9:40 am EDT Webcast link",40,,,,,https://www.ceragon.com/investors/webcasts,10
3085620723,7/29/2021 13:46,6138285800,7/29/2021 13:33,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,COWEN,6/1/2021,9:40,Conference,None,None/Other,None,,,,"Cowen 49th Annual Technology Media & Telecom Conference June 1, 2021 09:10 – 9:40 am EDT Webcast link",40,,,,,https://www.ceragon.com/investors/webcasts,10
3085620723,7/29/2021 13:54,6138294207,7/29/2021 13:39,FALSE,cf_internal,1,44568547,IN,West Bengal,Kolkata,223.31.230.39,COWEN,6/1/2021,9:40,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"Cowen 49th Annual Technology Media & Telecom Conference June 1, 2021 09:10 – 9:40 am EDT Webcast link",40,,,,,https://www.ceragon.com/investors/webcasts,10
3085620724,7/28/2021 9:52,6135987279,7/28/2021 9:48,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,NEEDHAM,5/19/2021,8:45,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"The 16th Annual Needham Virtual Technology & Media Conference May 19, 2021 08:45 am ET Webcast link",41,,,,,https://www.ceragon.com/investors/webcasts,10
3085620724,7/28/2021 11:01,6136038302,7/28/2021 10:50,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,NEEDHAM,5/19/2021,8:45,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"The 16th Annual Needham Virtual Technology & Media Conference May 19, 2021 08:45 am ET Webcast link",41,,,,,https://www.ceragon.com/investors/webcasts,10
3085620724,7/28/2021 11:23,6136057636,7/28/2021 11:19,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,NEEDHAM,5/19/2021,8:45,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"The 16th Annual Needham Virtual Technology & Media Conference May 19, 2021 08:45 am ET Webcast link",41,,,,,https://www.ceragon.com/investors/webcasts,10
3085620725,7/28/2021 8:13,6135929238,7/28/2021 8:08,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,NONE,5/3/2021,9:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 zoom web conference (registration required) May 3, 2021 9:00am ET",42,,,,,https://www.ceragon.com/investors/webcasts,10
3085620725,7/28/2021 9:39,6135979688,7/28/2021 9:35,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,NONE,5/3/2021,9:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 zoom web conference (registration required) May 3, 2021 9:00am ET",42,,,,,https://www.ceragon.com/investors/webcasts,10
3085620725,7/28/2021 10:54,6136033410,7/28/2021 10:49,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,NONE,5/3/2021,9:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 zoom web conference (registration required) May 3, 2021 9:00am ET",42,,,,,https://www.ceragon.com/investors/webcasts,10
3085620725,7/28/2021 12:32,6136180222,7/28/2021 12:22,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/3/2021,9:00,Conference,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 zoom web conference (registration required) May 3, 2021 9:00am ET",42,,,,,https://www.ceragon.com/investors/webcasts,10
3085620726,7/29/2021 10:26,6137700914,7/29/2021 10:05,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,NEEDHAM,1/12/2021,10:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"The 23rd Annual Needham Growth Conference January 12, 2021 10:00am ET  Audio/webcast replay",43,,,,,https://www.ceragon.com/investors/webcasts,10
3085620726,7/29/2021 10:47,6137735170,7/29/2021 10:22,FALSE,cf_internal,0.9461,44475789,IN,West Bengal,Kolkata,223.31.230.39,NEEDHAM,1/12/2021,10:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"The 23rd Annual Needham Growth Conference January 12, 2021 10:00am ET  Audio/webcast replay",43,,,,,https://www.ceragon.com/investors/webcasts,10
3085620726,7/29/2021 11:08,6137799917,7/29/2021 10:52,FALSE,cf_internal,0.957,46416640,IN,West Bengal,Kolkata,223.31.230.39,NEEDHAM,1/12/2021,10:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"The 23rd Annual Needham Growth Conference January 12, 2021 10:00am ET  Audio/webcast replay",43,,,,,https://www.ceragon.com/investors/webcasts,10
3085620727,7/29/2021 10:05,6137684630,7/29/2021 9:49,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,OPPENHEIMER,12/15/2021,13:00,Conference,None,None/Other,EDT/EST/ET,,,,"Oppenheimer: 5G Summit: Exploring the Inflection Points (Virtual Conference) December 15, 2020 8:00am - 1:00pm ET  Webcast link",44,,,,,https://www.ceragon.com/investors/webcasts,10
3085620727,7/29/2021 10:22,6137697707,7/29/2021 10:00,FALSE,cf_internal,0.9461,44475789,IN,West Bengal,Kolkata,223.31.230.39,OPPENHEIMER,12/15/2020,13:00,Conference,None,None/Other,EDT/EST/ET,,,,"Oppenheimer: 5G Summit: Exploring the Inflection Points (Virtual Conference) December 15, 2020 8:00am - 1:00pm ET  Webcast link",44,,,,,https://www.ceragon.com/investors/webcasts,10
3085620727,7/29/2021 10:36,6137709692,7/29/2021 10:21,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,OPPENHEIMER,12/15/2020,13:00,Conference,None,None/Other,EDT/EST/ET,,,,"Oppenheimer: 5G Summit: Exploring the Inflection Points (Virtual Conference) December 15, 2020 8:00am - 1:00pm ET  Webcast link",44,,,,,https://www.ceragon.com/investors/webcasts,10
3085620728,7/29/2021 12:29,6138068663,7/29/2021 12:14,FALSE,cf_internal,1,44568547,IN,West Bengal,Kolkata,223.31.230.39,RAYMOND JAMES,6/23/2021,8:00,Conference,None,None/Other,EDT/EST/ET,,,,"Raymond James Human Health Innovation Conference June 23, 2021 • 8:00am ET  Webcast",45,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620728,7/29/2021 12:30,6138071195,7/29/2021 12:22,FALSE,cf_internal,1,45968379,IN,West Bengal,Kolkata,202.142.71.42,RAYMOND JAMES,6/23/2021,8:00,Conference,None,None/Other,EDT/EST/ET,,,,"Raymond James Human Health Innovation Conference June 23, 2021 • 8:00am ET  Webcast",45,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620728,7/29/2021 13:04,6138175636,7/29/2021 12:40,FALSE,cf_internal,0.957,46416640,IN,West Bengal,Kolkata,223.31.230.39,RAYMOND JAMES,6/23/2021,8:00,Conference,None,None/Other,EDT/EST/ET,,,,"Raymond James Human Health Innovation Conference June 23, 2021 • 8:00am ET  Webcast",45,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620729,7/29/2021 14:03,6138302659,7/29/2021 13:54,FALSE,cf_internal,1,44568547,IN,West Bengal,Kolkata,223.31.230.39,AMERICAN SOCIETY OF CLINICAL PSYCHOPHARMACOLOGY (ASCP),6/4/2021,,Shareholder_Meeting,2021,Annual/Yearly,None,,,,"2021 American Society of Clinical Psychopharmacology (ASCP) Annual Meeting June 1 - June 4, 2021 Virtual",46,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620729,7/29/2021 14:18,6138315396,7/29/2021 14:00,FALSE,cf_internal,0.957,46416640,IN,West Bengal,Kolkata,223.31.230.39,AMERICAN SOCIETY OF CLINICAL PSYCHOPHARMACOLOGY (ASCP),6/4/2021,,Shareholder_Meeting,2021,Annual/Yearly,None,,,,"2021 American Society of Clinical Psychopharmacology (ASCP) Annual Meeting June 1 - June 4, 2021 Virtual",46,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620729,7/29/2021 14:20,6138317670,7/29/2021 14:14,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,AMERICAN SOCIETY OF CLINICAL PSYCHOPHARMACOLOGY (ASCP),6/4/2021,,Shareholder_Meeting,2021,Annual/Yearly,None,,,,"2021 American Society of Clinical Psychopharmacology (ASCP) Annual Meeting June 1 - June 4, 2021 Virtual",46,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620730,7/29/2021 12:01,6137981155,7/29/2021 11:44,FALSE,cf_internal,0.9461,44475789,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/17/2021,15:30,Conference,None,None/Other,EDT/EST/ET,,,,"May Investor Summit Virtual Conference May 17, 2021 • 3:30pm ET  Webcast",47,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620730,7/29/2021 12:26,6138055922,7/29/2021 12:01,FALSE,cf_internal,0.957,46416640,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/17/2021,15:30,Conference,None,None/Other,EDT/EST/ET,,,,"May Investor Summit Virtual Conference May 17, 2021 • 3:30pm ET  Webcast",47,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620730,7/29/2021 12:50,6138132235,7/29/2021 12:29,FALSE,cf_internal,1,44568547,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/17/2021,15:30,Conference,None,None/Other,EDT/EST/ET,,,,"May Investor Summit Virtual Conference May 17, 2021 • 3:30pm ET  Webcast",47,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620731,7/29/2021 14:13,6138311613,7/29/2021 14:03,FALSE,cf_internal,1,44568547,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/7/2021,11:00,Shareholder_Meeting,None,Annual/Yearly,EDT/EST/ET,,,,"Annual Meeting of Shareholders May 7, 2021 • 11:00am ET Virtual Meeting   Webcast",48,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620731,7/29/2021 14:15,6138313091,7/29/2021 14:01,FALSE,cf_internal,1,46372353,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/7/2021,11:00,Shareholder_Meeting,None,Annual/Yearly,EDT/EST/ET,,,,"Annual Meeting of Shareholders May 7, 2021 • 11:00am ET Virtual Meeting   Webcast",48,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620731,7/29/2021 14:34,6138327772,7/29/2021 14:18,FALSE,cf_internal,0.957,46416640,IN,West Bengal,Kolkata,223.31.230.39,NONE,5/7/2021,11:00,Shareholder_Meeting,None,Annual/Yearly,EDT/EST/ET,,,,"Annual Meeting of Shareholders May 7, 2021 • 11:00am ET Virtual Meeting   Webcast",48,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620732,7/29/2021 9:47,6137673195,7/29/2021 9:31,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,NEEDHAM,4/14/2021,8:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"20th Annual Needham Virtual Healthcare Conference April 14, 2021 • 8:00 am ET  Webcast",49,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620732,7/29/2021 9:52,6137676327,7/29/2021 9:30,FALSE,cf_internal,0.9461,44475789,IN,West Bengal,Kolkata,223.31.230.39,NEEDHAM,4/14/2021,8:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"20th Annual Needham Virtual Healthcare Conference April 14, 2021 • 8:00 am ET  Webcast",49,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620732,7/29/2021 10:21,6137697147,7/29/2021 10:07,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,NEEDHAM,5/14/2021,8:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"20th Annual Needham Virtual Healthcare Conference April 14, 2021 • 8:00 am ET  Webcast",49,,,,,https://www.tonixpharma.com/news-events/investor-presentations,11
3085620733,7/28/2021 8:13,6135929241,7/28/2021 8:08,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,NONE,7/13/2021,7:00,None/Other,None,None/Other,CDT/CST/CT,,,,"The Anatomy of a Super Basin: Petroleum Systems of the Permian Basin, USA Jul 13, 2021 | 07:00 AM CST",50,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620733,7/28/2021 9:39,6135979699,7/28/2021 9:35,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,NONE,7/13/2021,7:00,None/Other,None,None/Other,CDT/CST/CT,,,,"The Anatomy of a Super Basin: Petroleum Systems of the Permian Basin, USA Jul 13, 2021 | 07:00 AM CST",50,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620733,7/28/2021 10:54,6136033412,7/28/2021 10:49,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,NONE,7/13/2021,7:00,None/Other,None,None/Other,CDT/CST/CT,,,,"The Anatomy of a Super Basin: Petroleum Systems of the Permian Basin, USA Jul 13, 2021 | 07:00 AM CST",50,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620733,7/28/2021 12:32,6136180209,7/28/2021 12:22,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,NONE,7/13/2021,7:00,None/Other,None,None/Other,CDT/CST/CT,,,,"The Anatomy of a Super Basin: Petroleum Systems of the Permian Basin, USA Jul 13, 2021 | 07:00 AM CST",50,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620734,7/28/2021 10:30,6136013042,7/28/2021 10:24,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,NONE,7/14/2021,9:00,None/Other,None,None/Other,CDT/CST/CT,,,,"Optimize Rate of Penetration for Maximum Productivity using Artificial Intelligence Jul 14, 2021 | 09:00 AM CST",51,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620734,7/28/2021 12:45,6136219036,7/28/2021 12:40,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,NONE,7/14/2021,9:00,None/Other,None,None/Other,CDT/CST/CT,,,,"Optimize Rate of Penetration for Maximum Productivity using Artificial Intelligence Jul 14, 2021 | 09:00 AM CST",51,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620734,7/29/2021 9:21,6137656276,7/29/2021 9:00,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,NONE,7/14/2021,9:00,None/Other,None,None/Other,CDT/CST/CT,,,,"Optimize Rate of Penetration for Maximum Productivity using Artificial Intelligence Jul 14, 2021 | 09:00 AM CST",51,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620735,7/28/2021 10:16,6136003148,7/28/2021 10:10,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,NONE,7/15/2021,8:30,None/Other,None,None/Other,CDT/CST/CT,,,,"Structural and Stratigraphic Controls of Well Placement in a Highly Compartmentalized Basin: A Collaborative Well Planning Story Jul 15, 2021 | 08:30 AM CST",52,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620735,7/28/2021 11:34,6136066264,7/28/2021 11:23,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,NONE,7/15/2021,8:30,None/Other,None,None/Other,CDT/CST/CT,,,,"Structural and Stratigraphic Controls of Well Placement in a Highly Compartmentalized Basin: A Collaborative Well Planning Story Jul 15, 2021 | 08:30 AM CST",52,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620735,7/28/2021 12:37,6136195739,7/28/2021 12:33,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,NONE,7/15/2021,8:30,None/Other,None,None/Other,CDT/CST/CT,,,,"Structural and Stratigraphic Controls of Well Placement in a Highly Compartmentalized Basin: A Collaborative Well Planning Story Jul 15, 2021 | 08:30 AM CST",52,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620736,7/29/2021 11:11,6137810888,7/29/2021 10:46,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,DECISIONSPACE® 365,6/22/2021,8:30,None/Other,None,None/Other,CDT/CST/CT,,,,"Introducing DecisionSpace® 365 Essentials – Well Construction Software Jul 22, 2021 | 08:30 AM CST",53,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620736,7/29/2021 11:24,6137861828,7/29/2021 11:05,FALSE,cf_internal,0.9461,44475789,IN,West Bengal,Kolkata,223.31.230.39,DECISIONSPACE® 365,7/22/2021,8:30,None/Other,None,None/Other,CDT/CST/CT,,,,"Introducing DecisionSpace® 365 Essentials – Well Construction Software Jul 22, 2021 | 08:30 AM CST",53,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620736,7/29/2021 11:48,6137940499,7/29/2021 11:21,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,DECISIONSPACE® 365,7/22/2021,8:30,None/Other,None,None/Other,CDT/CST/CT,,,,"Introducing DecisionSpace® 365 Essentials – Well Construction Software Jul 22, 2021 | 08:30 AM CST",53,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620737,7/28/2021 10:05,6135994877,7/28/2021 9:59,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,NONE,8/12/2021,8:00,None/Other,None,None/Other,CDT/CST/CT,,,,"Intelligent Subsurface Characterization Aug 12, 2021 | 08:00 AM CST",54,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620737,7/28/2021 11:10,6136045858,7/28/2021 11:01,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,NONE,8/12/2021,8:00,None/Other,None,None/Other,CDT/CST/CT,,,,"Intelligent Subsurface Characterization Aug 12, 2021 | 08:00 AM CST",54,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620737,7/28/2021 12:28,6136165559,7/28/2021 12:23,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,NONE,8/12/2021,8:00,None/Other,None,None/Other,CDT/CST/CT,,,,"Intelligent Subsurface Characterization Aug 12, 2021 | 08:00 AM CST",54,,,,,https://www.halliburton.com/en-US/events/default.page?node-id=hgbr8q6m,12
3085620738,7/28/2021 10:16,6136003142,7/28/2021 10:10,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,THE PNC FINANCIAL SERVICES GROUP,7/14/2021,10:00,Earnings_Call,2021,Quarter 2/Q2,EDT/EST/ET,,,,"Q2 2021 The PNC Financial Services Group Earnings Conference Call Wednesday, July 14, 2021 10:00 am EDT",55,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620738,7/28/2021 11:34,6136066246,7/28/2021 11:23,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,PNC FINANCIAL SERVICES GROUP,7/14/2021,10:00,Earnings_Call,2021,Quarter 2/Q2,EDT/EST/ET,,,,"Q2 2021 The PNC Financial Services Group Earnings Conference Call Wednesday, July 14, 2021 10:00 am EDT",55,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620738,7/28/2021 12:37,6136195729,7/28/2021 12:33,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,THE PNC FINANCIAL SERVICES GROUP,7/14/2021,10:00,Earnings_Call,2021,Quarter 2/Q2,EDT/EST/ET,,,,"Q2 2021 The PNC Financial Services Group Earnings Conference Call Wednesday, July 14, 2021 10:00 am EDT",55,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620739,7/29/2021 10:05,6137684616,7/29/2021 9:49,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,PNC FINANCIAL SERVICES GROUP,4/27/2021,11:00,Shareholder_Meeting,2021,None/Other,EDT/EST/ET,,,,"The PNC Financial Services Group 2021 Annual Meeting of Shareholders Tuesday, April 27, 2021 11:00 am EDT",56,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620739,7/29/2021 10:22,6137697702,7/29/2021 10:00,FALSE,cf_internal,0.9461,44475789,IN,West Bengal,Kolkata,223.31.230.39,PNC FINANCIAL SERVICES GROUP,4/27/2021,11:00,Shareholder_Meeting,2021,Annual/Yearly,EDT/EST/ET,,,,"The PNC Financial Services Group 2021 Annual Meeting of Shareholders Tuesday, April 27, 2021 11:00 am EDT",56,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620739,7/29/2021 10:36,6137709690,7/29/2021 10:21,FALSE,cf_internal,0.9384,45232718,IN,West Bengal,Kolkata,223.31.230.39,PNC FINANCIAL SERVICES GROUP,4/27/2021,11:00,Shareholder_Meeting,2021,Annual/Yearly,EDT/EST/ET,,,,"The PNC Financial Services Group 2021 Annual Meeting of Shareholders Tuesday, April 27, 2021 11:00 am EDT",56,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620740,7/28/2021 10:10,6135998287,7/28/2021 10:05,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,THE PNC FINANCIAL SERVICES GROUP,4/6/2021,9:00,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 The PNC Financial Services Group Earnings Conference Call Friday, April 16, 2021 9:00 am EDT",57,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620740,7/28/2021 11:23,6136057450,7/28/2021 11:10,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,PNC FINANCIAL SERVICES GROUP,4/16/2021,9:00,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 The PNC Financial Services Group Earnings Conference Call Friday, April 16, 2021 9:00 am EDT",57,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620740,7/28/2021 12:33,6136181632,7/28/2021 12:28,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,THE PNC FINANCIAL SERVICES GROUP,4/16/2021,9:00,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 The PNC Financial Services Group Earnings Conference Call Friday, April 16, 2021 9:00 am EDT",57,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620741,7/28/2021 10:10,6135998284,7/28/2021 10:05,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,THE PNC FINANCIAL SERVICES GROUP,,,Earnings_Call,2020,Quarter 4/Q4,None,,,,Q4 2020 The PNC Financial Services Group Earnings Conference Call,58,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620741,7/28/2021 11:23,6136057426,7/28/2021 11:10,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,PNC FINANCIAL SERVICES GROUP,,,Earnings_Call,2020,Quarter 4/Q4,None,,,,Q4 2020 The PNC Financial Services Group Earnings Conference Call,58,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620741,7/28/2021 12:33,6136181639,7/28/2021 12:28,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,THE PNC FINANCIAL SERVICES GROUP,,,Earnings_Release,2020,Quarter 4/Q4,None,,,,Q4 2020 The PNC Financial Services Group Earnings Conference Call,58,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620742,7/29/2021 12:29,6138068624,7/29/2021 12:14,FALSE,cf_internal,1,44568547,IN,West Bengal,Kolkata,223.31.230.39,PNC FINANCIAL SERVICES GROUP,6/15/2021,11:00,Conference,None,None/Other,EDT/EST/ET,,,,"The PNC Financial Services Group at the Morgan Stanley US Financials Conference Tuesday, June 15, 2021 11:00 am EDT",59,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620742,7/29/2021 12:30,6138071208,7/29/2021 12:22,FALSE,cf_internal,1,45968379,IN,West Bengal,Kolkata,202.142.71.42,PNC FINANCIAL SERVICES GROUP,6/15/2021,11:00,Conference,None,None/Other,EDT/EST/ET,,,,"The PNC Financial Services Group at the Morgan Stanley US Financials Conference Tuesday, June 15, 2021 11:00 am EDT",59,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620742,7/29/2021 13:04,6138175618,7/29/2021 12:40,FALSE,cf_internal,0.957,46416640,IN,West Bengal,Kolkata,223.31.230.39,PNC FINANCIAL SERVICES GROUP,6/15/2021,11:00,Conference,None,None/Other,EDT/EST/ET,,,,"The PNC Financial Services Group at the Morgan Stanley US Financials Conference Tuesday, June 15, 2021 11:00 am EDT",59,,,,,https://thepncfinancialservicesgroupinc.gcs-web.com/events-and-presentations,14
3085620743,7/28/2021 9:48,6135984836,7/28/2021 9:44,FALSE,cf_internal,0.9384,44474126,IN,West Bengal,Kolkata,14.99.28.194,UBS,5/25/2021,12:00,Conference,None,None/Other,EDT/EST/ET,,,,"May 25, 2021 at 12:00 PM EDT UBS Virtual Global Healthcare Conference Listen to Webcast",60,,,,,https://investors.angiodynamics.com/events.cfm,15
3085620743,7/28/2021 10:45,6136025456,7/28/2021 10:36,FALSE,cf_internal,0.9304,45431031,IN,West Bengal,Kolkata,115.112.75.70,UBS,5/25/2021,12:00,Conference,None,None/Other,EDT/EST/ET,,,,"May 25, 2021 at 12:00 PM EDT UBS Virtual Global Healthcare Conference Listen to Webcast",60,,,,,https://investors.angiodynamics.com/events.cfm,15
3085620743,7/28/2021 11:16,6136051406,7/28/2021 11:11,FALSE,cf_internal,1,46420152,IN,West Bengal,Kolkata,14.99.28.194,UBS,5/25/2021,12:00,Conference,None,None/Other,EDT/EST/ET,,,,"May 25, 2021 at 12:00 PM EDT UBS Virtual Global Healthcare Conference Listen to Webcast",60,,,,,https://investors.angiodynamics.com/events.cfm,15
3085620743,7/28/2021 13:48,6136475676,7/28/2021 13:29,FALSE,cf_internal,0.9599,45232892,IN,West Bengal,Kolkata,223.31.230.39,UBS,5/25/2021,12:00,Conference,None,None/Other,EDT/EST/ET,,,,"May 25, 2021 at 12:00 PM EDT UBS Virtual Global Healthcare Conference Listen to Webcast",60,,,,,https://investors.angiodynamics.com/events.cfm,15
