_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,copy_the_company_name_from_the_text,copy_the_company_name_from_the_text:confidence,enter_date_here_mmddyyyy,enter_date_here_mmddyyyy:confidence,enter_time_here_hhmm_pmam,enter_time_here_hhmm_pmam:confidence,please_select_the_event_type,please_select_the_event_type:confidence,select_fiscal_year,select_fiscal_year:confidence,select_the_fiscal_period_check_as_many_as_it_applies,select_the_fiscal_period_check_as_many_as_it_applies:confidence,select_timezone,select_timezone:confidence,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085620897,in progress,2,"",GOLDMAN SACHS,0.5017,06/08/2021,1.0,12:50,1.0,Conference,1.0,None,0.5017,Annual/Yearly,1.0,PDT/PST/PT,1.0,,,,"Goldman Sachs 42nd Annual Global Healthcare Conference Jun 8, 2021 at 12:50 PM PDT Listen to webcast",212,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620898,finalized,3,8/5/2021 06:50:05,WILLIAM BLAIR,1.0,06/01/2021,1.0,06:40,1.0,Conference,1.0,None,1.0,Annual/Yearly,1.0,PDT/PST/PT,1.0,,,,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 6:40 AM PDT Listen to webcast",213,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620899,finalized,3,8/5/2021 05:04:23,ADAPTIVE BIOTECHNOLOGIES,1.0,05/05/2021,1.0,16:30,1.0,Earnings_Release,0.666,None,0.666,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Adaptive Biotechnologies First Quarter Financial Results May 5, 2021 at 4:30 PM EDT Listen to webcast",214,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620903,finalized,3,8/5/2021 10:32:02,CONNEXION,1.0,06/01/2021,0.5082,,,None/Other,1.0,None,0.6684,None/Other,1.0,None,1.0,,,,"ConneXion June 1-8, 2021",218,,,,,https://ir.efi.com/events-presentations,52
3085620904,in progress,1,"",ITMA,1.0,06/12/2021,1.0,,,None/Other,1.0,2021,1.0,None/Other,1.0,None,1.0,,,,"ITMA Asia National Exhibition Convention Centre (NECC) Shanghai, China June 12-16, 2021",219,,,,,https://ir.efi.com/events-presentations,52
3085620906,finalized,3,8/5/2021 10:32:47,CVR PARTNERS,1.0,11/01/2017,1.0,,,Earnings_Release,1.0,2017,1.0,Quarter 3/Q3,1.0,None,1.0,,,,11/01/17 CVR Partners Q3 2017 Earnings Report,221,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620909,finalized,3,8/5/2021 08:55:22,CVR PARTNERS,1.0,07/27/2017,1.0,,,Earnings_Release,1.0,2017,1.0,Quarter 2/Q2,1.0,None,1.0,,,,07/27/17 CVR Partners Q2 2017 Earnings Report,224,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620910,finalized,3,8/5/2021 10:34:14,NONE,1.0,07/29/2021,1.0,10:00,1.0,Earnings_Call,1.0,None,0.671,Quarter 2/Q2,1.0,EDT/EST/ET,1.0,,,,"Thursday, July 29, 2021 10:00 AM ET Q2 Earnings Conference Call",225,,,,,http://investor.pebblebrookhotels.com/event,54
3085620911,finalized,3,8/5/2021 09:51:21,NONE,1.0,04/30/2021,1.0,09:00,1.0,Earnings_Call,1.0,None,0.6695,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Friday, April 30, 2021 9:00 AM ET Q1 Earnings Conference Call",226,,,,,http://investor.pebblebrookhotels.com/event,54
3085620914,finalized,3,8/5/2021 04:36:31,NONE,1.0,02/23/2021,1.0,,,Earnings_Release,1.0,None,1.0,Quarter 4/Q4,0.6693,None,1.0,,,,"Tuesday, February 23, 2021 Q4 Earnings Release",229,,,,,http://investor.pebblebrookhotels.com/event,54
3085620915,finalized,3,8/5/2021 09:28:42,ARDAGH GROUP,1.0,02/26/2021,1.0,,,None/Other,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"Ardagh Group (“Ardagh”) (NYSE:ARD) announces that Ardagh Metal Packaging S.A. (“AMP”) has priced the following transactions, totalling approximately $2.8 billion equivalent:...  26 Feb 2021",230,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620916,finalized,3,8/5/2021 06:12:24,ARDAGH GROUP,1.0,02/24/2021,1.0,,,None/Other,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"Ardagh Group (“Ardagh”) (NYSE:ARD) announces that Ardagh Metal Packaging S.A. (“AMP” or the “Company”) has today, through its wholly-owned subsidiaries, Ardagh Metal Packaging Fi...  24 Feb 2021",231,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620919,finalized,3,8/5/2021 11:29:27,ARDAGH GROUP,0.667,05/17/2021,1.0,,,None/Other,1.0,None,0.6676,None/Other,1.0,None,1.0,,,,"Ardagh Group S.A. (the “Group”) announces that it recently experienced a cyber security incident, in response to which the Group promptly initiated defence and containment procedures, in...  17 May 2021",234,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620922,in progress,2,"",PULMONX,1.0,05/04/2021,1.0,16:30,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"May 4, 2021 4:30 PM EDT Pulmonx Q1 2021 Earnings Conference Call",237,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620923,finalized,3,8/5/2021 07:21:14,PULMONX,1.0,03/02/2021,1.0,16:30,1.0,Earnings_Call,0.6659,2020,1.0,Quarter 4/Q4,1.0,EDT/EST/ET,1.0,,,,"Mar 2, 2021 4:30 PM EST Pulmonx Q4 2020 Earnings Conference Call",238,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620926,finalized,3,8/5/2021 08:37:16,NAVIOS MARITIME PARTNERS,0.6644,04/29/2021,1.0,08:30,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"THURSDAY, APRIL 29, 2021 AT 8:30 AM ET Navios Maritime Partners First Quarter 2021 Earnings Conference Call Webcast Click Here for Webcast",241,,,,,http://navios-mlp.irwebpage.com/events.html,58
3085620927,finalized,3,8/5/2021 07:42:22,AVISTA CORPORATION,0.6673,08/04/2021,1.0,10:30,1.0,Earnings_Call,1.0,2021,1.0,Quarter 2/Q2,1.0,EDT/EST/ET,1.0,,,,"Aug 4, 2021 at 10:30 AM EDT Avista Corporation Q2 2021 Earnings Conference Call Click here for webcast",242,,,,,https://investor.avistacorp.com/events-and-presentations,59
3085620933,finalized,3,8/5/2021 09:22:30,ALLEGHANY CORPORATION,0.6691,05/06/2021,1.0,12:00,1.0,None/Other,0.6646,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,05/06/2021 12:00 AM ET Alleghany Corporation 2021 First Quarter Results,248,,,,,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60
3085620935,finalized,3,8/2/2021 10:38:56,ALLEGHANY CAPITAL,1.0,05/14/2021,1.0,09:00,1.0,Shareholder_Meeting,1.0,None,1.0,None/Other,1.0,EDT/EST/ET,1.0,,,,"Alleghany Capital Virtual Investor Meeting May 14, 2021 09:00 AM ET",250,,,,,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60
3085620936,finalized,3,8/5/2021 05:20:54,ALLEGHANY CORPORATION,1.0,11/03/2020,1.0,12:00,1.0,Earnings_Release,1.0,2020,1.0,Quarter 3/Q3,1.0,EDT/EST/ET,1.0,,,,11/03/2020 12:00 AM ET Alleghany Corporation 2020 Third Quarter Results,251,,,,,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60
3085620938,finalized,3,8/5/2021 12:27:40,PUMA BIOTECHNOLOGY,1.0,05/06/2021,1.0,16:30,1.0,Earnings_Call,0.6704,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Event:	Puma Biotechnology 1Q-2021 Financial Results Conference Call Type:	Conference Call Date:	May 6, 2021 Time:	1:30 p.m. PDT/4:30 p.m. EDT Webcast:	https://78449.themediaframe.com",253,,,,,https://www.pumabiotechnology.com/ir_events.html,61
3085620939,finalized,3,8/5/2021 10:18:34,BARCLAYS,1.0,03/11/2021,1.0,14:15,1.0,Conference,1.0,None,0.6687,None/Other,1.0,EDT/EST/ET,1.0,,,,"Event:	Barclays Global Healthcare Conference Type:	Investment Conference Date:	March 11, 2021 Time:	1:50 – 2:15 p.m. EST Webcast:	https://kvgo.com/",254,,,,,https://www.pumabiotechnology.com/ir_events.html,61
3085620941,finalized,3,8/5/2021 07:21:14,B. RILEY,0.6685,01/21/2021,0.6685,13:30,1.0,Conference,1.0,None,0.6655,None/Other,1.0,PDT/PST/PT,1.0,,,,"Event:	Virtual B. Riley Oncology Investor Conference Type:	Investor Conference Date:	January 21, 2021 Time:	Replay beginning at 1:30 p.m. PST Webcast:	N/A",256,,,,,https://www.pumabiotechnology.com/ir_events.html,61
3085620942,finalized,3,8/5/2021 10:18:52,OPPENHEIMER,1.0,06/16/2021,0.6695,13:05,1.0,Conference,1.0,None,1.0,Annual/Yearly,1.0,CDT/CST/CT,1.0,,,,"June 16, 2021 at 1:05 PM CDT Oppenheimer 21st Annual Consumer Growth and E-Commerce Conference Listen to webcast",257,,,,,http://investors.potbelly.com/events-presentations,62
3085620943,finalized,3,8/5/2021 10:54:10,STIFEL,1.0,06/10/2021,1.0,13:00,1.0,Conference,1.0,None,1.0,None/Other,1.0,CDT/CST/CT,1.0,,,,"June 10, 2021 at 1:00 PM CDT Stifel Cross Sector Insight Conference Listen to webcast",258,,,,,http://investors.potbelly.com/events-presentations,62
3085620946,finalized,3,8/5/2021 08:56:04,POTBELLY CORPORATION,0.6683,05/06/2021,1.0,17:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"May 6, 2021 at 5:00 PM EDT Potbelly Corporation Announces First Quarter 2021 Earnings Call Listen to webcast",261,,,,,http://investors.potbelly.com/events-presentations,62
3085620947,finalized,3,8/5/2021 07:27:11,CJS SECURITIES,1.0,,,,,Conference,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"JANUARY 13 CJS Securities Conference New York, NY",262,,,,,https://sparton.com/press-room/,64
3085620949,finalized,3,8/5/2021 09:19:17,NONE,1.0,,,,,None/Other,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"SEPTEMBER 30 - OCTOBER 1 Watertown, SD Open House & Career Fair 2920 Kelly Avenue Watertown, SD 57201",264,,,,,https://sparton.com/press-room/,64
3085620954,finalized,3,8/5/2021 08:32:31,UBS,1.0,03/10/2021,1.0,,,Conference,0.6653,2021,1.0,None/Other,1.0,None,1.0,,,,"MARCH 10, 2021 UBS Conference 2021 Webcast Webcast(opens in new window)",269,,,,,https://investor.bootbarn.com/events-and-presentations/default.aspx,65
3085620955,finalized,3,8/5/2021 08:45:51,WILLIAM BLAIR,0.6632,06/02/2021,1.0,,,Conference,1.0,2021,1.0,None/Other,1.0,None,1.0,,,,"JUNE 2, 2021 William Blair Conference 2021 Webcast Webcast(opens in new window)",270,,,,,https://investor.bootbarn.com/events-and-presentations/default.aspx,65
3085620956,finalized,3,8/5/2021 08:47:16,"BOOT BARN HOLDINGS, INC.",0.6711,05/12/2021,1.0,,,Conference,0.6631,2021,1.0,Quarter 4/Q4,1.0,None,1.0,,,,"MAY 12, 2021 Boot Barn Holdings, Inc. Fourth Quarter Fiscal Year 2021 Conference Call Webcast(opens in new window)",271,,,,,https://investor.bootbarn.com/events-and-presentations/default.aspx,65
3085620961,finalized,3,8/5/2021 12:01:42,NONE,1.0,05/17/2018,1.0,08:00,1.0,Earnings_Call,1.0,2018,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"First Quarter 2018 Financial Results Conference Call and Webcast: Thursday, May 17, 2018, at 8:00 a.m. ET",276,,,,,http://ocean-rig.irwebpage.com/presentations.html,67
3085620964,in progress,2,"",J.P. MORGAN ENERGY,0.5017,06/23/2021,1.0,,,Conference,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"JUNE 23, 2021 J.P. Morgan Energy, Power & Renewables Conference (Virtual) View the Webcast",279,,,,,https://www.royalgold.com/investors/events-presentations/,68
3085620965,finalized,3,8/5/2021 10:36:46,NASDAQ,1.0,06/15/2021,1.0,,,Shareholder_Meeting,0.67,None,1.0,None/Other,1.0,None,1.0,,,,"JUNE 15, 2021 44th Nasdaq Virtual Investor Conference View the Webcast",280,,,,,https://www.royalgold.com/investors/events-presentations/,68
3085620967,finalized,3,8/5/2021 06:18:09,NONE,0.6712,05/06/2021,1.0,,,Conference,0.6602,2021,1.0,Quarter 3/Q3,1.0,None,1.0,,,,"MAY 06, 2021 Fiscal 2021 Third Quarter Conference Call View the Webcast",282,,,,,https://www.royalgold.com/investors/events-presentations/,68
3085620968,finalized,3,8/5/2021 04:25:52,IVERIC BIO,1.0,07/06/2021,1.0,08:00,1.0,Conference,1.0,None,1.0,None/Other,1.0,EDT/EST/ET,1.0,,,,07.06.2021 | 8:00 AM EDT Iveric Bio Conference Call Listen to webcast,283,,,,,https://investors.ivericbio.com/events-and-presentation,69
3085620969,finalized,3,8/5/2021 11:29:27,"IVERIC BIO, INC.",1.0,05/05/2021,1.0,08:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"05.05.2021 | 8:00 AM EDT IVERIC bio, Inc. First Quarter 2021 Earnings Conference Call Listen to webcast",284,,,,,https://investors.ivericbio.com/events-and-presentation,69
3085620970,finalized,3,8/5/2021 11:06:47,IVERIC BIO INC.,1.0,03/03/2021,1.0,08:00,1.0,Conference,1.0,2020,1.0,Quarter 4/Q4,1.0,EDT/EST/ET,1.0,,,,03.03.2021 | 8:00 AM EST Iveric Bio Inc. Q4 and Year End 2020 results conference call Listen to webcast,285,,,,,https://investors.ivericbio.com/events-and-presentation,69
3085620973,finalized,3,8/5/2021 07:39:38,GOLDMAN SACHS,1.0,07/13/2021,1.0,,,Earnings_Release,1.0,2021,1.0,Quarter 2/Q2,1.0,None,1.0,,,,13 JUL 2021 Goldman Sachs Global Head of Investor Relations Carey Halio on 2021 Second Quarter Earnings,288,,,,,https://www.goldmansachs.com/investor-relations/presentations/index.html,70
3085620975,finalized,3,8/5/2021 09:22:30,GOLDMAN SACHS,1.0,05/13/2021,1.0,,,Conference,0.6646,None,1.0,None/Other,1.0,None,1.0,,,,13 MAY 2021 Goldman Sachs Fixed Income Investor Conference Call,290,,,,,https://www.goldmansachs.com/investor-relations/presentations/index.html,70
3085620977,in progress,2,"",GOLDMAN SACHS,1.0,03/09/2021,1.0,,,Conference,0.5017,2021,1.0,None/Other,1.0,None,1.0,,,,09 MAR 2021 Goldman Sachs to Present at the RBC Global Financial Institutions Conference 2021,292,,,,,https://www.goldmansachs.com/investor-relations/presentations/index.html,70
3085620979,finalized,3,8/5/2021 09:11:52,GOLDMAN SACHS,1.0,06/10/2021,1.0,,,Conference,1.0,None,1.0,Annual/Yearly,0.671,None,1.0,,,,"Jun 10, 2021 Goldman Sachs 42nd Annual Global Healthcare Conference Click Here for Webcast",294,,,,,https://www.harmonybiosciences.com/investors/,71
3085620981,finalized,3,8/5/2021 06:58:45,OPPENHEIMER,0.667,05/21/2021,1.0,,,Conference,0.3393,None,1.0,None/Other,1.0,None,1.0,,,,"May 21, 2021 Oppenheimer Rare and Orphan Disease Summit Click Here for Webcast",296,,,,,https://www.harmonybiosciences.com/investors/,71
3085620982,finalized,3,8/5/2021 06:32:48,NONE,1.0,05/11/2021,1.0,08:30,1.0,Earnings_Release,0.6716,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"May 11, 2021 at 8:30 AM EDT First Quarter 2021 Financial Results Click Here for Webcast",297,,,,,https://www.harmonybiosciences.com/investors/,71
3085620983,finalized,3,8/5/2021 08:56:04,GLOBAL NET LEASE,1.0,08/05/2021,1.0,13:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 2/Q2,1.0,EDT/EST/ET,1.0,,,,"Thursday, August 5, 2021 01:00 PM ET Global Net Lease, Inc. Q2 2021 Earnings Call",298,,,,,http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72
3085620984,finalized,3,8/5/2021 07:11:32,"GLOBAL NET LEASE, INC.",0.3397,05/06/2021,1.0,13:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Thursday, May 6, 2021 01:00 PM ET Global Net Lease, Inc. Q1 2021 Earnings Call",299,,,,,http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72
3085620987,finalized,3,8/5/2021 05:20:54,"GLOBAL NET LEASE, INC.",0.6695,02/24/2021,1.0,11:00,1.0,Earnings_Call,0.6649,2020,1.0,Quarter 4/Q4,1.0,EDT/EST/ET,1.0,,,,"Wednesday, February 24, 2021 11:00 AM ET Global Net Lease, Inc. Q4 2020 Earnings Call",300,,,,,http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72
3085620988,finalized,3,8/5/2021 11:27:59,"GLOBAL NET LEASE, INC.",1.0,11/05/2020,1.0,13:00,1.0,Earnings_Call,1.0,2020,1.0,Quarter 3/Q3,1.0,EDT/EST/ET,1.0,,,,"Thursday, November 5, 2020 01:00 PM ET Global Net Lease, Inc. Q3 2020 Earnings Call",301,,,,,http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72
3085620989,finalized,3,8/5/2021 07:13:10,"GLOBAL NET LEASE, INC",0.3359,08/05/2020,1.0,11:00,1.0,Earnings_Call,1.0,2020,1.0,Quarter 2/Q2,1.0,EDT/EST/ET,1.0,,,,"Wednesday, August 5, 2020 11:00 AM ET Global Net Lease, Inc. Q2 2020 Earnings Call",302,,,,,http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72
3085620990,finalized,3,8/5/2021 09:59:40,NONE,1.0,09/24/2020,1.0,11:00,1.0,Shareholder_Meeting,1.0,2020,1.0,Annual/Yearly,1.0,EDT/EST/ET,1.0,,,,09/24/2020 11:00 AM ET 2020 Annual Meeting of Shareholders Webcast(opens in new window),303,,,,,https://investor.cincinnatibell.com/events-and-presentations/default.aspx,73
3085620991,finalized,3,8/5/2021 06:32:20,CINCINNATI BELL,1.0,05/07/2020,1.0,11:00,1.0,Shareholder_Meeting,0.6686,None,1.0,None/Other,1.0,EDT/EST/ET,1.0,,,,05/07/2020 11:00 AM ET Virtual Meeting of Cincinnati Bell Shareholders Webcast(opens in new window),304,,,,,https://investor.cincinnatibell.com/events-and-presentations/default.aspx,73
3085620992,finalized,3,8/2/2021 10:10:16,WELLS FARGO,1.0,12/03/2019,1.0,13:00,1.0,Conference,1.0,2019,1.0,None/Other,1.0,PDT/PST/PT,1.0,,,,12/03/2019 01:00 PM PST Wells Fargo 2019 TMT Summit Webcast(opens in new window),305,,,,,https://investor.cincinnatibell.com/events-and-presentations/default.aspx,73
3085620995,finalized,3,8/5/2021 05:48:45,NONE,1.0,07/20/2021,1.0,10:00,1.0,Shareholder_Meeting,1.0,2021,1.0,Annual/Yearly,1.0,EDT/EST/ET,1.0,,,,"2021 Annual Meeting of Stockholders Jul 20, 2021 • 10:00 am EDT",308,,,,,https://ir.id-systems.com/company-information/presentations,74
3085620998,in progress,2,"",NONE,1.0,05/05/2021,1.0,08:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Q1 2021 Earnings Conference Call May 5, 2021 • 8:00 am EDT",311,,,,,https://ir.id-systems.com/company-information/presentations,74
3085620999,finalized,3,8/5/2021 06:27:47,NONE,1.0,02/25/2021,1.0,08:00,0.6742,Earnings_Call,1.0,2020,1.0,Quarter 4/Q4,1.0,EDT/EST/ET,1.0,,,,"Q4 2020 Earnings Conference Call Feb 25, 2021 • 8:00 am EDT",312,,,,,https://ir.id-systems.com/company-information/presentations,74
3085621001,in progress,1,"",NONE,1.0,05/18/2021,1.0,10:00,1.0,Shareholder_Meeting,1.0,2021,1.0,Annual/Yearly,1.0,PDT/PST/PT,1.0,,,,"May 18, 2021 at 10:00 AM PDT 2021 Virtual Annual Meeting of Shareholders Click here for Event Replay",314,,,,,https://americanstateswatercompany.gcs-web.com/news-events/event-calendar,76
3085621004,finalized,3,8/5/2021 06:54:35,AMERICAN STATES WATER,1.0,11/03/2020,1.0,14:00,1.0,Earnings_Call,1.0,2020,1.0,Quarter 3/Q3,1.0,EDT/EST/ET,1.0,,,,"Nov 3, 2020 at 2:00 PM EST Q3 2020 American States Water Earnings Conference Call",317,,,,,https://americanstateswatercompany.gcs-web.com/news-events/event-calendar,76
3085621006,finalized,3,8/5/2021 12:01:27,"HELIUS MEDICAL TECHNOLOGIES, INC.",1.0,05/17/2021,1.0,17:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Helius Medical Technologies, Inc. First Quarter 2021 Earnings Conference Call Monday, May 17, 2021 at 05:00 PM Eastern Daylight Time Webcast",319,,,,,https://heliusmedical.com/index.php/investor-relations/events/upcoming-events,77
3085621007,finalized,3,8/5/2021 10:01:48,HELIUS MEDICAL TECHNOLOGIES,0.6599,03/10/2021,1.0,17:00,1.0,Earnings_Call,0.6716,2020,1.0,Quarter 4/Q4,1.0,EDT/EST/ET,1.0,,,,"Helius Medical Technologies, Inc. Fourth Quarter 2020 Earnings Conference Call  Wednesday, March 10, 2021 at 05:00 PM Eastern Daylight Time Webcast",320,,,,,https://heliusmedical.com/index.php/investor-relations/events/upcoming-events,77
3085621009,in progress,1,"","HELIUS MEDICAL TECHNOLOGIES, INC.",1.0,01/14/2021,1.0,10:45,1.0,Conference,1.0,2021,1.0,None/Other,1.0,EDT/EST/ET,1.0,,,,"Helius Medical Technologies, Inc. to Present at the ICR Conference 2021 Thursday, January 14th at 10:45 a.m. Eastern Time Webcast",322,,,,,https://heliusmedical.com/index.php/investor-relations/events/upcoming-events,77
3085621013,finalized,3,8/5/2021 05:17:29,NONE,1.0,10/28/2020,1.0,11:00,1.0,Earnings_Call,1.0,2020,1.0,Quarter 3/Q3,1.0,EDT/EST/ET,1.0,,,,"Wednesday, October 28, 2020 11:00 AM ET THIRD QUARTER 2020 FINANCIAL RESULTS CONFERENCE CALL",326,,,,,https://investors.fcpt.com/overview/default.aspx,78
3085621014,finalized,3,8/5/2021 08:47:16,NONE,1.0,05/07/2020,1.0,11:00,1.0,Earnings_Call,0.6645,2020,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Thursday, May 7, 2020 11:00 AM ET FIRST QUARTER 2020 FINANCIAL RESULTS CONFERENCE CALL",327,,,,,https://investors.fcpt.com/overview/default.aspx,78
3085621015,finalized,3,8/5/2021 10:01:48,JEFFERIES,1.0,08/04/2021,1.0,,,Conference,1.0,None,0.6722,None/Other,1.0,None,1.0,,,,"Wednesday, August 4, 2021 JEFFERIES VIRTUAL INDUSTRIALS CONFERENCE",328,,,,,https://investors.cecoenviro.com/events-webcasts-and-presentations,80
3085621016,finalized,3,8/2/2021 10:49:28,NONE,1.0,08/26/2021,1.0,,,Conference,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"Thursday, August 26, 2021 MIDWEST IDEAS INVESTOR CONFERENCE",329,,,,,https://investors.cecoenviro.com/events-webcasts-and-presentations,80
3085621017,finalized,3,8/5/2021 05:48:45,SOUTHWEST IDEAS,0.6625,11/17/2021,1.0,,,Conference,0.6675,None,0.6699,None/Other,1.0,None,1.0,,,,"Wednesday, November 17, 2021 SOUTHWEST IDEAS INVESTOR CONFERENCE",330,,,,,https://investors.cecoenviro.com/events-webcasts-and-presentations,80
3085621018,in progress,2,"",NONE,1.0,06/17/2021,1.0,,,Conference,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"Thursday, June 17, 2021 EAST COAST IDEAS INVESTOR CONFERENCE",331,,,,,https://investors.cecoenviro.com/events-webcasts-and-presentations,80
3085621019,finalized,3,8/5/2021 05:58:09,NONE,1.0,05/06/2021,1.0,,,Earnings_Call,1.0,2021,1.0,Quarter 1/Q1,1.0,None,1.0,,,,"Thursday, May 6, 2021 Q1 2021 EARNINGS CALL Listen to the Webcast",332,,,,,https://investors.cecoenviro.com/events-webcasts-and-presentations,80
3085621023,finalized,3,8/5/2021 06:49:40,DUG BAKKEN & ROCKIES,0.3393,09/08/2021,1.0,,,Conference,1.0,None,1.0,None/Other,1.0,None,1.0,,,,"The DUG Bakken & Rockies Virtual Conference Streaming On-Demand Starting September 8, 2021",336,,,,,https://www.hartenergyconferences.com/future-events-updated,81
3085621024,in progress,2,"",A&D,0.5017,09/28/2021,1.0,,,Conference,1.0,None,0.5017,None/Other,1.0,None,1.0,,,,"The A&D Strategies and Opportunities Conference Returns to Dallas! September 28-29, 2021 Fairmont Hotel | Dallas, TX",337,,,,,https://www.hartenergyconferences.com/future-events-updated,81
3085621025,in progress,2,"",NONE,1.0,08/05/2021,0.5017,17:00,1.0,Earnings_Call,1.0,2021,1.0,Quarter 2/Q2,1.0,EDT/EST/ET,1.0,,,,"Aug 5, 2021 5:00 pm EDT Q2 2021 Earnings Conference Call",338,,,,,http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82
3085621027,finalized,3,8/5/2021 07:32:57,BAIRD,0.6723,06/08/2021,0.6653,14:00,1.0,Conference,1.0,2021,1.0,None/Other,1.0,EDT/EST/ET,1.0,,,,"Jun 8, 2021 2:00 pm EDT Baird’s 2021 Global Consumer, Technology & Services Conference",340,,,,,http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82
3085621028,finalized,3,8/5/2021 08:37:23,WILLIAM BLAIR,1.0,06/02/2021,1.0,12:40,1.0,Conference,0.6671,None,0.6685,Annual/Yearly,1.0,CDT/CST/CT,1.0,,,,"Jun 2, 2021 12:40 pm CDT William Blair 41st Annual Growth Stock Conference",341,,,,,http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82
3085621031,in progress,2,"",NONE,1.0,07/29/2021,1.0,10:00,1.0,Earnings_Call,1.0,None,1.0,Quarter 2/Q2,1.0,EDT/EST/ET,1.0,,,,"Thursday, July 29, 2021 10:00 AM ET Q2 Earnings Conference Call",344,,,,,http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86
3085621032,finalized,3,8/5/2021 06:19:17,NONE,1.0,04/30/2021,1.0,09:00,1.0,Earnings_Call,1.0,None,1.0,Quarter 1/Q1,1.0,EDT/EST/ET,1.0,,,,"Friday, April 30, 2021 9:00 AM ET Q1 Earnings Conference Call",345,,,,,http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86
3085621033,finalized,3,8/5/2021 08:00:09,NONE,1.0,02/24/2021,1.0,09:00,1.0,Earnings_Call,1.0,None,0.6644,Quarter 4/Q4,1.0,EDT/EST/ET,1.0,,,,"Wednesday, February 24, 2021 9:00 AM ET Q4 Earnings Conference Call",346,,,,,http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86
3085621036,finalized,3,8/5/2021 07:39:38,EVERCORE,1.0,06/15/2021,1.0,08:45,1.0,Conference,0.6667,None,1.0,None/Other,1.0,EDT/EST/ET,1.0,,,,"Evercore ISI Consumer & Retail Summit  Tuesday, June 15, 2021  8:45am EDT  Listen to the Webcast",349,,,,,https://genuineparts.investorroom.com/events-webcasts,87
