_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,copy_the_company_name_from_the_text,copy_the_company_name_from_the_text:confidence,enter_date_here_mmddyyyy,enter_date_here_mmddyyyy:confidence,enter_time_here_hhmm_pmam,enter_time_here_hhmm_pmam:confidence,please_select_the_event_type,please_select_the_event_type:confidence,select_fiscal_year,select_fiscal_year:confidence,select_the_fiscal_period_check_as_many_as_it_applies,select_the_fiscal_period_check_as_many_as_it_applies:confidence,select_timezone,select_timezone:confidence,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085620850,finalized,3,8/5/2021 11:32,NONE,1,5/3/2021,0.6655,11:00,1,Earnings_Call,1,None,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Monday, May 3, 2021 11:00 AM ET Q1 Earnings Conference Call",166,,,,,http://ir.yourstatebank.com/Presentations,39
3085620851,finalized,3,8/6/2021 14:18,NONE,1,1/29/2021,1,11:00,1,Earnings_Call,1,None,1,Quarter 4/Q4,1,EDT/EST/ET,0.6685,,,,"Friday, January 29, 2021 11:00 AM ET Q4 Earnings Conference Call",167,,,,,http://ir.yourstatebank.com/Presentations,39
3085620852,finalized,3,8/6/2021 11:28,NONE,1,1/28/2021,1,,,Earnings_Release,1,None,0.6624,Quarter 4/Q4,1,None,1,,,,"Thursday, January 28, 2021 Q4 Earnings Release",168,,,,,http://ir.yourstatebank.com/Presentations,39
3085620853,finalized,3,8/6/2021 11:46,NONE,1,10/30/2020,1,11:00,1,Earnings_Call,1,None,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Friday, October 30, 2020 11:00 AM ET Q3 Earnings Conference Call",169,,,,,http://ir.yourstatebank.com/Presentations,39
3085620854,finalized,3,8/6/2021 10:36,"SELECTIVE INSURANCE GROUP, INC.",1,7/29/2021,1,,,Conference,1,2021,1,Quarter 2/Q2,1,None,1,,,,"Jul 29, 2021	Selective Insurance Group, Inc. 2nd Quarter 2021 Conference Call",170,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620855,finalized,3,8/6/2021 13:46,"SELECTIVE INSURANCE GROUP, INC.",0.6665,4/29/2021,1,,,Conference,1,2021,1,Quarter 1/Q1,1,None,1,,,,"Apr 29, 2021	Selective Insurance Group, Inc. 1st Quarter 2021 Conference Call",171,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620856,finalized,3,8/5/2021 5:41,SELECTIVE,0.6713,2/11/2021,1,,,Conference,1,2021,0.665,None/Other,1,None,1,,,,"Feb 11, 2021	Selective to Speak at the Bank of America Securities 2021 Insurance Conference",172,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620857,finalized,3,8/5/2021 7:49,SELECTIVE INSURANCE,0.671,1/29/2021,1,,,Earnings_Call,0.671,2020,1,Quarter 4/Q4,1,None,1,,,,"Jan 29, 2021	Selective Insurance Group, Inc. 4th Quarter 2020 Conference Call",173,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620858,finalized,3,8/5/2021 11:34,SELECTIVE INSURANCE GROUP,0.3372,10/29/2020,1,,,Conference,0.6665,2020,1,Quarter 3/Q3,1,None,1,,,,"Oct 29, 2020	Selective Insurance Group, Inc. 3rd Quarter 2020 Conference Call",174,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620859,finalized,3,8/6/2021 11:51,GUESS,1,5/27/2021,1,16:45,1,Earnings_Call,1,2022,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"05.27.21 04:45 PM EDT	 Q1 2022 Guess Earnings Conference Call",175,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620860,finalized,3,8/5/2021 7:57,ICR XCHANGE,0.6644,1/11/2021,1,11:30,0.6722,Conference,1,None,0.6722,Annual/Yearly,0.6722,EDT/EST/ET,1,,,,"01.11.21 11:30 AM EST	 23rd Annual ICR XChange Conference",176,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620861,finalized,3,8/6/2021 11:15,GUESS,0.6693,12/2/2020,1,16:45,1,Earnings_Call,1,2021,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"12.02.20 04:45 PM EST	 Q3 2021 Guess Earnings Conference Call",177,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620862,finalized,3,8/5/2021 4:51,MEDTOOLS,0.6658,10/7/2021,1,,,Conference,1,None,0.6658,Annual/Yearly,0.6658,None,1,,,,"10th Annual MedTools Conference – Answers Unlocked BOSTON / VIRTUAL|OCT 07, 2021",178,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620863,finalized,3,8/6/2021 13:46,NONE,1,10/5/2021,0.3364,,,Conference,1,None,1,Annual/Yearly,1,None,1,,,,"24th Annual Therapeutics Conference BOSTON / VIRTUAL|OCT 05–06, 2021",179,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620864,finalized,3,8/6/2021 9:21,NONE,1,9/13/2021,0.6689,,,None/Other,1,None,0.6649,Annual/Yearly,1,None,1,,,,"2nd Annual Health, Wellness & Beauty Summit VIRTUAL|SEP 13–14, 2021",180,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620865,finalized,3,8/5/2021 7:11,NONE,0.6607,9/8/2021,0.3393,,,Conference,0.6696,None,1,Annual/Yearly,0.6696,None,1,,,,"14th Annual Global Transportation & Sustainable Mobility Conference BOSTON / VIRTUAL|SEP 08–10, 2021",181,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620866,finalized,3,8/6/2021 15:06,BOULDER,0.6726,8/9/2021,1,,,Conference,0.6726,None,1,Annual/Yearly,0.6726,None,1,,,,"7th Annual Communications Infrastructure Summit BOULDER, CO / VIRTUAL |AUG 09–12, 2021",182,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620867,finalized,3,8/6/2021 12:53,AON PLC,1,7/30/2021,1,7:30,1,Earnings_Call,1,2021,0.6718,Quarter 2/Q2,1,CDT/CST/CT,1,,,,"Q2 2021 Aon plc Earnings Conference Call July 30, 2021 07:30 AM CST",183,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620868,finalized,3,8/6/2021 15:11,NONE,1,6/2/2021,1,8:30,1,Shareholder_Meeting,1,None,1,Annual/Yearly,1,CDT/CST/CT,1,,,,"Annual General Meeting of Shareholders June 2, 2021 08:30 AM CST",184,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620869,finalized,3,8/5/2021 6:51,AON,0.6611,4/30/2021,0.6701,7:30,1,Earnings_Call,1,2021,0.6611,None/Other,0.6688,CDT/CST/CT,1,,,,"Q1 2021 Aon plc Earnings Conference Call April 30, 2021 07:30 AM CST",185,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620870,finalized,3,8/5/2021 9:33,AON PLC,0.6684,2/5/2021,1,7:30,1,Earnings_Call,0.6697,2020,1,Quarter 4/Q4,1,CDT/CST/CT,1,,,,"Q4 2020 Aon plc Earnings Conference Call February 5, 2021 07:30 AM CST",186,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620871,finalized,3,8/6/2021 11:59,KBW,1,9/10/2020,1,9:40,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"KBW Insurance Conference September 10, 2020 09:40 AM EST",187,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620872,finalized,3,8/6/2021 11:18,NONE,1,10/15/2020,1,9:00,1,Shareholder_Meeting,1,None,1,None/Other,1,PDT/PST/PT,1,,,,"Virtual Special Meeting of Stockholders  Thursday, October 15, 2020  9:00am PDT Listen to the Webcast",188,,,,,https://investors.varian.com/presentations,45
3085620873,finalized,3,8/6/2021 14:00,GOLDMAN SACHS,1,6/9/2020,0.667,11:20,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Goldman Sachs Global Virtual Healthcare Conference  Tuesday, June 9, 2020  11:20am EDT Listen to the Webcast",189,,,,,https://investors.varian.com/presentations,45
3085620874,finalized,3,8/5/2021 7:41,JEFFERIES,1,6/2/2020,1,11:00,1,Conference,1,None,0.6697,None/Other,1,EDT/EST/ET,1,,,,"Jefferies Virtual Healthcare Conference  Tuesday, June 2, 2020  11:00am EDT Listen to the Webcast",190,,,,,https://investors.varian.com/presentations,45
3085620875,finalized,3,8/6/2021 15:50,UBS,1,5/18/2020,1,13:20,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"UBS Virtual Global Healthcare Conference  Monday, May 18, 2020  1:20pm EDT Listen to the Webcast",191,,,,,https://investors.varian.com/presentations,45
3085620876,finalized,3,8/6/2021 11:59,NONE,1,5/4/2020,0.6698,13:30,1,Earnings_Call,1,2020,1,Quarter 2/Q2,1,PDT/PST/PT,1,,,,"Second Quarter FY2020 Earnings Results Conference Call  Monday, May 4, 2020  1:30pm PDT Listen to the Webcast",192,,,,,https://investors.varian.com/presentations,45
3085620877,finalized,3,8/5/2021 13:29,WILLIAM BLAIR,1,6/1/2021,1,17:00,1,Conference,1,None,0.667,Annual/Yearly,1,EDT/EST/ET,1,,,,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 5:00 PM EDT Click here for webcast",193,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620878,finalized,3,8/6/2021 12:13,JP MORGAN,1,5/26/2021,1,11:00,1,Conference,1,None,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"JP Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 at 11:00 AM EDT Click here for webcast",194,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620879,finalized,3,8/6/2021 14:30,BARCLAYS,1,5/19/2021,1,10:00,1,None/Other,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Barclays Emerging Payments and Fintech Forum May 19, 2021 at 10:00 AM EDT Click here for webcast",195,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620880,finalized,3,8/5/2021 13:40,"FLEETCOR TECHNOLOGIES, INC",1,5/5/2021,1,17:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Q1 2021 FLEETCOR Technologies, Inc Earnings Conference Call May 5, 2021 at 5:30 PM EDT Click here for webcast",196,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620881,finalized,3,8/5/2021 6:10,EVERCORE,0.6681,3/4/2021,1,9:30,1,None/Other,1,None,0.6681,None/Other,1,EDT/EST/ET,1,,,,"Evercore ISI Payments & Fintech Innovators Forum Mar 4, 2021 at 9:30 AM EST Click here for webcast",197,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620882,finalized,3,8/5/2021 7:18,IOVANCE BIOTHERAPEUTICS,1,6/29/2021,1,16:30,1,Earnings_Call,0.6697,None,1,None/Other,1,EDT/EST/ET,1,,,,"June 29, 2021 4:30 PM EDT	 Iovance Biotherapeutics Update Call",198,,,,,https://ir.iovance.com/investor-calendar,48
3085620883,finalized,3,8/5/2021 9:57,JMP SECURITIES,0.6652,6/17/2021,1,14:00,1,Conference,1,None,0.6694,None/Other,1,EDT/EST/ET,1,,,,"June 17, 2021 2:00 PM EDT	 JMP Securities Life Sciences Conference",199,,,,,https://ir.iovance.com/investor-calendar,48
3085620885,finalized,3,8/5/2021 10:13,GOLDMAN SACHS,1,6/9/2021,1,17:30,1,Conference,1,None,0.6696,Annual/Yearly,1,EDT/EST/ET,1,,,,"June 09, 2021 5:30 PM EDT	 Goldman Sachs 42nd Annual Global Healthcare Conference",200,,,,,https://ir.iovance.com/investor-calendar,48
3085620886,finalized,3,8/5/2021 8:13,JEFFERIES,1,6/1/2021,1,15:30,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"June 01, 2021 3:30 PM EDT	 Jefferies Virtual Healthcare Conference",201,,,,,https://ir.iovance.com/investor-calendar,48
3085620887,finalized,3,8/6/2021 11:50,IOVANCE BIOTHERAPEUTICS,1,5/6/2021,0.6679,16:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 06, 2021 4:30 PM EDT	 Iovance Biotherapeutics First Quarter 2021 Earnings Conference Call",202,,,,,https://ir.iovance.com/investor-calendar,48
3085620888,finalized,3,8/5/2021 7:49,MISONIX INC,0.6678,5/25/2021,1,17:00,1,Conference,1,None,0.6691,None/Other,1,EDT/EST/ET,1,,,,"Misonix Inc at UBS Global Healthcare Conference May 25, 2021 at 5:00 PM EDT Click here for webcast",203,,,,,https://misonix.gcs-web.com/,49
3085620889,finalized,3,8/5/2021 6:44,MISONIX,0.6657,5/6/2021,1,16:30,1,Earnings_Call,1,2021,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Q3 2021 Misonix Earnings Conference Call May 6, 2021 at 4:30 PM EDT Click here for webcast",204,,,,,https://misonix.gcs-web.com/,49
3085620890,finalized,3,8/6/2021 9:41,"LANTHEUS HOLDINGS, INC.",1,7/28/2021,1,8:00,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Q2 2021 Lantheus Holdings, Inc. Earnings Conference Call Wednesday, Jul 28, 2021 at 8:00 AM EDT Click here for webcast",205,,,,,http://investor.lantheus.com/presentations,50
3085620891,finalized,3,8/6/2021 11:48,SOCIETY OF NUCLEAR MEDICINE AND MOLECULAR IMAGING (SNMMI),0.3362,6/15/2021,1,15:00,1,Shareholder_Meeting,0.6676,2021,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"Virtual Society of Nuclear Medicine and Molecular Imaging (SNMMI) 2021 Annual Meeting Tuesday, Jun 15, 2021 from 2:00 PM to 3:00 PM EDT",206,,,,,http://investor.lantheus.com/presentations,50
3085620892,finalized,3,8/7/2021 5:52,AMERICAN SOCIETY FOR CLINICAL ONCOLOGY (ASCO),1,6/4/2021,0.6692,,,Shareholder_Meeting,0.6692,2021,1,None/Other,1,None,1,,,,"2021 American Society for Clinical Oncology (ASCO) Virtual Meeting Friday, Jun 4 - Tuesday, Jun 8, 2021",207,,,,,http://investor.lantheus.com/presentations,50
3085620893,finalized,3,8/6/2021 14:12,JEFFERIES,1,6/3/2021,1,10:30,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Jefferies Virtual Healthcare Conference Thursday, Jun 3, 2021 at 10:30 AM EDT",208,,,,,http://investor.lantheus.com/presentations,50
3085620894,finalized,3,8/6/2021 12:24,"LANTHEUS HOLDINGS, INC.",1,5/4/2021,1,8:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Q1 2021 Lantheus Holdings, Inc. Earnings Conference Call Tuesday, May 4, 2021 at 8:00 AM EDT",209,,,,,http://investor.lantheus.com/presentations,50
3085620895,finalized,3,8/5/2021 5:53,ADAPTIVE BIOTECHNOLOGIES,1,8/4/2021,1,16:30,1,Earnings_Release,0.6671,None,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Adaptive Biotechnologies Second Quarter Financial Results Aug 4, 2021 at 4:30 PM EDT Listen to webcast",210,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620896,finalized,3,8/6/2021 12:44,NONE,1,6/11/2021,1,,,Shareholder_Meeting,1,None,1,Annual/Yearly,1,None,1,,,,"Annual Shareholder Meeting Jun 11, 2021 Listen to webcast",211,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620897,finalized,3,8/6/2021 8:42,GOLDMAN SACHS,0.6681,6/8/2021,1,12:50,1,Conference,1,None,0.6681,Annual/Yearly,1,PDT/PST/PT,1,,,,"Goldman Sachs 42nd Annual Global Healthcare Conference Jun 8, 2021 at 12:50 PM PDT Listen to webcast",212,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620898,finalized,3,8/5/2021 6:50,WILLIAM BLAIR,1,6/1/2021,1,6:40,1,Conference,1,None,1,Annual/Yearly,1,PDT/PST/PT,1,,,,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 6:40 AM PDT Listen to webcast",213,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620899,finalized,3,8/5/2021 5:04,ADAPTIVE BIOTECHNOLOGIES,1,5/5/2021,1,16:30,1,Earnings_Release,0.6673,None,0.6673,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Adaptive Biotechnologies First Quarter Financial Results May 5, 2021 at 4:30 PM EDT Listen to webcast",214,,,,,https://investors.adaptivebiotech.com/news-events/events,51
3085620900,finalized,3,8/6/2021 10:36,NATIONAL PRINT & SIGN OWNERS ASSOCIATION (NPSOA),0.669,4/9/2021,1,,,None/Other,1,None,1,None/Other,1,None,1,,,,"National Print & Sign Owners Association (NPSOA) Saint Petersburg, FL April 9, 2021",215,,,,,https://ir.efi.com/events-presentations,52
3085620901,finalized,3,8/6/2021 11:01,NONE,0.6686,4/20/2021,0.6666,,,None/Other,1,None,1,None/Other,1,None,1,,,,"DRUPA Virtual April 20-23, 2021",216,,,,,https://ir.efi.com/events-presentations,52
3085620902,finalized,3,8/6/2021 15:08,FESPA,1,5/26/2021,0.5022,,,None/Other,1,2021,0.667,None/Other,1,None,1,,,,Fespa Virtual Series 2021 May 26-27,217,,,,,https://ir.efi.com/events-presentations,52
3085620903,finalized,3,8/5/2021 10:32,CONNEXION,1,6/1/2021,0.5052,,,None/Other,1,None,0.6677,None/Other,1,None,1,,,,"ConneXion June 1-8, 2021",218,,,,,https://ir.efi.com/events-presentations,52
3085620904,finalized,3,8/6/2021 9:07,NONE,0.6662,6/12/2021,1,,,None/Other,1,None,0.6662,None/Other,1,None,1,,,,"ITMA Asia National Exhibition Convention Centre (NECC) Shanghai, China June 12-16, 2021",219,,,,,https://ir.efi.com/events-presentations,52
3085620905,finalized,3,8/6/2021 15:43,CVR PARTNERS,1,2/22/2018,1,,,Earnings_Release,1,2017,1,Quarter 4/Q4,1,None,1,,,,02/22/18 CVR Partners Q4 2017 Earnings Report,220,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620906,finalized,3,8/5/2021 10:32,CVR PARTNERS,1,11/1/2017,1,,,Earnings_Release,1,2017,1,Quarter 3/Q3,1,None,1,,,,11/01/17 CVR Partners Q3 2017 Earnings Report,221,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620907,finalized,3,8/6/2021 9:55,CVR PARTNERS,1,4/27/2017,1,,,Earnings_Release,1,2017,1,Quarter 1/Q1,1,None,1,,,,04/27/17 CVR Partners Q1 2017 Earnings Report,222,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620908,finalized,3,8/7/2021 5:46,CVR PARTNERS,1,10/27/2016,1,,,Earnings_Release,1,Other,1,Quarter 3/Q3,1,None,1,,,,10/27/16 CVR Partners Q3 2016 Earnings Report,223,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620909,finalized,3,8/5/2021 8:55,CVR PARTNERS,1,7/27/2017,1,,,Earnings_Release,1,2017,1,Quarter 2/Q2,1,None,1,,,,07/27/17 CVR Partners Q2 2017 Earnings Report,224,,,,,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53
3085620910,finalized,3,8/5/2021 10:34,NONE,1,7/29/2021,1,10:00,1,Earnings_Call,1,None,0.6692,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Thursday, July 29, 2021 10:00 AM ET Q2 Earnings Conference Call",225,,,,,http://investor.pebblebrookhotels.com/event,54
3085620911,finalized,3,8/5/2021 9:51,NONE,1,4/30/2021,1,9:00,1,Earnings_Call,1,None,0.6683,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Friday, April 30, 2021 9:00 AM ET Q1 Earnings Conference Call",226,,,,,http://investor.pebblebrookhotels.com/event,54
3085620912,finalized,3,8/6/2021 11:15,NONE,1,4/29/2021,1,,,Earnings_Release,1,None,1,Quarter 1/Q1,1,None,1,,,,"Thursday, April 29, 2021 Q1 Earnings Release",227,,,,,http://investor.pebblebrookhotels.com/event,54
3085620913,finalized,3,8/6/2021 15:11,NONE,1,2/24/2021,0.6678,9:00,1,Earnings_Call,1,None,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Wednesday, February 24, 2021 9:00 AM ET Q4 Earnings Conference Call",228,,,,,http://investor.pebblebrookhotels.com/event,54
3085620914,finalized,3,8/5/2021 4:36,NONE,1,2/23/2021,1,,,Earnings_Release,1,None,1,Quarter 4/Q4,0.6669,None,1,,,,"Tuesday, February 23, 2021 Q4 Earnings Release",229,,,,,http://investor.pebblebrookhotels.com/event,54
3085620915,finalized,3,8/5/2021 9:28,ARDAGH GROUP,1,2/26/2021,1,,,None/Other,1,None,1,None/Other,1,None,1,,,,"Ardagh Group (“Ardagh”) (NYSE:ARD) announces that Ardagh Metal Packaging S.A. (“AMP”) has priced the following transactions, totalling approximately $2.8 billion equivalent:...  26 Feb 2021",230,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620916,finalized,3,8/5/2021 6:12,ARDAGH GROUP,1,2/24/2021,1,,,None/Other,1,None,1,None/Other,1,None,1,,,,"Ardagh Group (“Ardagh”) (NYSE:ARD) announces that Ardagh Metal Packaging S.A. (“AMP” or the “Company”) has today, through its wholly-owned subsidiaries, Ardagh Metal Packaging Fi...  24 Feb 2021",231,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620917,finalized,3,8/6/2021 9:27,ARDAGH GROUP,0.3346,2/23/2021,1,,,Sales_Results,0.6678,None,1,None/Other,1,None,1,,,,"On February 23, Ardagh Group S.A. (“AGSA”) announced the proposed merger of its beverage can business (“AMP”) with Gores Holdings V Inc. and intention to list AMP on NYSE...  23 Feb 2021",232,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620918,finalized,3,8/6/2021 13:15,ARDAGH GROUP,1,3/31/2021,1,,,None/Other,1,2021,0.6669,Quarter 1/Q1,1,None,1,,,,"Ardagh Group S.A. (NYSE: ARD) today announced its results for the first quarter ended March 31, 2021. Paul Coulson, Chairman and Chief Executive, said “We have made an excellent start to 2...  29 Apr 2021",233,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620919,finalized,3,8/5/2021 11:29,ARDAGH GROUP,0.6651,5/17/2021,1,,,None/Other,1,None,0.6686,None/Other,1,None,1,,,,"Ardagh Group S.A. (the “Group”) announces that it recently experienced a cyber security incident, in response to which the Group promptly initiated defence and containment procedures, in...  17 May 2021",234,,,,,https://www.ardaghgroup.com/corporate/investors,55
3085620920,finalized,3,8/6/2021 15:54,PULMONX,1,5/20/2021,0.6649,,,Shareholder_Meeting,0.6699,None,1,Annual/Yearly,0.6651,None,1,,,,"May 20, 2021 Pulmonx Annual Meeting of Stockholders",235,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620921,finalized,3,8/6/2021 10:54,BOFA SECURITIES,1,5/11/2021,1,11:00,1,Conference,1,2021,1,None/Other,1,EDT/EST/ET,1,,,,"May 11, 2021 11:00 AM EDT BofA Securities 2021 Virtual Health Care Conference",236,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620922,finalized,3,8/6/2021 8:54,PULMONX,1,5/4/2021,1,16:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 4, 2021 4:30 PM EDT Pulmonx Q1 2021 Earnings Conference Call",237,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620923,finalized,3,8/5/2021 7:21,PULMONX,1,3/2/2021,1,16:30,1,Earnings_Call,0.6667,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Mar 2, 2021 4:30 PM EST Pulmonx Q4 2020 Earnings Conference Call",238,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620924,finalized,3,8/6/2021 12:32,CANACCORD GENUITY,1,11/19/2020,1,,,None/Other,1,None,1,None/Other,1,None,1,,,,"Nov 19, 2020 Canaccord Genuity Virtual MedTech & Diagnostics Forum",239,,,,,https://investors.pulmonx.com/events-and-presentations,56
3085620925,finalized,3,8/6/2021 15:08,SUMMIT HOTEL PROPERTIES,0.667,8/4/2021,1,8:00,1,Earnings_Call,0.667,2021,1,Quarter 2/Q2,1,CDT/CST/CT,1,,,,"Q2 2021 Summit Hotel Properties Earnings Conference Call Wednesday, August 4, 2021 at 9:00 AM ET/8:00 AM CT",240,,,,,https://investor.shpreit.com/corporate-profile/default.aspx,57
3085620926,finalized,3,8/5/2021 8:37,NAVIOS MARITIME PARTNERS,0.6664,4/29/2021,1,8:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"THURSDAY, APRIL 29, 2021 AT 8:30 AM ET Navios Maritime Partners First Quarter 2021 Earnings Conference Call Webcast Click Here for Webcast",241,,,,,http://navios-mlp.irwebpage.com/events.html,58
3085620927,finalized,3,8/5/2021 7:42,AVISTA CORPORATION,0.6673,8/4/2021,1,10:30,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Aug 4, 2021 at 10:30 AM EDT Avista Corporation Q2 2021 Earnings Conference Call Click here for webcast",242,,,,,https://investor.avistacorp.com/events-and-presentations,59
3085620928,finalized,3,8/6/2021 10:22,AVISTA CORPORATION,1,5/11/2021,1,8:15,1,Shareholder_Meeting,1,None,1,Annual/Yearly,1,PDT/PST/PT,1,,,,"May 11, 2021 at 8:15 AM PDT Avista Corporation Annual Shareholder Meeting Click here for webcast",243,,,,,https://investor.avistacorp.com/events-and-presentations,59
3085620929,finalized,3,8/6/2021 11:59,AVISTA CORPORATION,1,5/5/2021,1,10:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 5, 2021 at 10:30 AM EDT Avista Corporation Q1 2021 Earnings Conference Call Click here for webcast",244,,,,,https://investor.avistacorp.com/events-and-presentations,59
3085620930,finalized,3,8/7/2021 5:46,AVISTA CORPORATION,1,2/24/2021,1,10:30,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Feb 24, 2021 at 10:30 AM EST Avista Corporation Q4 2020 Earnings Conference Call Click here for webcast",245,,,,,https://investor.avistacorp.com/events-and-presentations,59
3085620931,finalized,3,8/6/2021 13:33,AVISTA CORPORATION,0.6678,11/4/2020,1,10:30,1,Earnings_Call,1,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Nov 4, 2020 at 10:30 AM EST Avista Corporation Q3 2020 Earnings Conference Call Click here for webcast",246,,,,,https://investor.avistacorp.com/events-and-presentations,59
3085620932,finalized,3,8/6/2021 11:40,ALLEGHANY CORPORATION,1,8/5/2021,1,,,None/Other,1,2021,1,Quarter 2/Q2,1,None,1,,,,"Alleghany Corporation 2021 Second Quarter Results August 05, 2021",247,,,,,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60
3085620933,finalized,3,8/5/2021 9:22,ALLEGHANY CORPORATION,0.6681,5/6/2021,1,12:00,1,None/Other,0.6652,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,05/06/2021 12:00 AM ET Alleghany Corporation 2021 First Quarter Results,248,,,,,https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60
