_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,copy_the_company_name_from_the_text,enter_date_here_mmddyyyy,enter_time_here_hhmm_pmam,please_select_the_event_type,select_fiscal_year,select_the_fiscal_period_check_as_many_as_it_applies,select_timezone,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085620858,8/5/2021 11:23:41,6144115084,8/5/2021 11:06:28,false,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,SELECTIVE INSURANCE,10/29/2020,,Earnings_Call,2020,Quarter 3/Q3,None,,,,"Oct 29, 2020	Selective Insurance Group, Inc. 3rd Quarter 2020 Conference Call",174,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620858,8/5/2021 11:29:27,6144118946,8/5/2021 11:05:01,false,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,SELECTIVE INSURANCE GROUP,10/29/2020,,Conference,2020,Quarter 3/Q3,None,,,,"Oct 29, 2020	Selective Insurance Group, Inc. 3rd Quarter 2020 Conference Call",174,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620858,8/5/2021 11:34:40,6144122159,8/5/2021 11:06:11,false,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,"SELECTIVE INSURANCE GROUP, INC.",10/29/2020,,Conference,2020,Quarter 3/Q3,None,,,,"Oct 29, 2020	Selective Insurance Group, Inc. 3rd Quarter 2020 Conference Call",174,,,,,https://www.selective.com/investors/reports-earnings-and-presentations/presentations,41
3085620859,8/6/2021 11:46:27,6145356735,8/6/2021 11:38:27,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,223.31.230.39,GUESS,05/27/2021,16:45,Earnings_Call,2022,Quarter 1/Q1,EDT/EST/ET,,,,05.27.21 04:45 PM EDT	 Q1 2022 Guess Earnings Conference Call,175,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620859,8/6/2021 11:50:20,6145359309,8/6/2021 11:40:54,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,GUESS,05/27/2021,16:45,Earnings_Call,2022,Quarter 1/Q1,EDT/EST/ET,,,,05.27.21 04:45 PM EDT	 Q1 2022 Guess Earnings Conference Call,175,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620859,8/6/2021 11:51:08,6145359795,8/6/2021 11:38:25,false,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,GUESS,05/27/2021,16:45,Earnings_Call,2022,Quarter 1/Q1,EDT/EST/ET,,,,05.27.21 04:45 PM EDT	 Q1 2022 Guess Earnings Conference Call,175,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620860,8/5/2021 07:38:18,6143989359,8/5/2021 07:27:13,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,ICR XCHANGE,01/11/2021,11:30,Conference,None,Annual/Yearly,EDT/EST/ET,,,,01.11.21 11:30 AM EST	 23rd Annual ICR XChange Conference,176,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620860,8/5/2021 07:40:50,6143990740,8/5/2021 07:26:44,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.204,ICR XCHANGE,01/11/2021,10:30,Conference,2021,None/Other,EDT/EST/ET,,,,01.11.21 11:30 AM EST	 23rd Annual ICR XChange Conference,176,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620860,8/5/2021 07:57:44,6144000281,8/5/2021 07:49:31,false,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,ICR  CONFERENCE,01/11/2021,11:30,Conference,None,Annual/Yearly,EDT/EST/ET,,,,01.11.21 11:30 AM EST	 23rd Annual ICR XChange Conference,176,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620861,8/6/2021 11:06:44,6145331257,8/6/2021 11:01:34,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.61,GUESS,12/02/2020,16:45,Earnings_Call,2021,Quarter 3/Q3,EDT/EST/ET,,,,12.02.20 04:45 PM EST	 Q3 2021 Guess Earnings Conference Call,177,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620861,8/6/2021 11:12:47,6145335113,8/6/2021 11:04:22,false,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,NONE,12/02/2020,16:45,Earnings_Call,2021,Quarter 3/Q3,EDT/EST/ET,,,,12.02.20 04:45 PM EST	 Q3 2021 Guess Earnings Conference Call,177,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620861,8/6/2021 11:15:24,6145336871,8/6/2021 11:01:23,false,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,GUESS,12/02/2020,16:45,Earnings_Call,2021,Quarter 3/Q3,EDT/EST/ET,,,,12.02.20 04:45 PM EST	 Q3 2021 Guess Earnings Conference Call,177,,,,,https://investors.guess.com/events-and-presentations/upcoming-events,42
3085620862,8/5/2021 04:32:18,6143860648,8/5/2021 04:09:02,false,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,NONE,10/07/2021,,Conference,2021,None/Other,None,,,,"10th Annual MedTools Conference – Answers Unlocked BOSTON / VIRTUAL|OCT 07, 2021",178,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620862,8/5/2021 04:47:02,6143869586,8/5/2021 04:27:16,false,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,MEDTOOLS,10/07/2021,,Conference,None,Annual/Yearly,None,,,,"10th Annual MedTools Conference – Answers Unlocked BOSTON / VIRTUAL|OCT 07, 2021",178,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620862,8/5/2021 04:51:09,6143872510,8/5/2021 04:31:47,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,MEDTOOLS,10/07/2021,,Conference,None,Annual/Yearly,None,,,,"10th Annual MedTools Conference – Answers Unlocked BOSTON / VIRTUAL|OCT 07, 2021",178,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620863,8/6/2021 13:44:25,6145436074,8/6/2021 13:39:15,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,NONE,10/05/2021,,Conference,None,Annual/Yearly,None,,,,"24th Annual Therapeutics Conference BOSTON / VIRTUAL|OCT 05–06, 2021",179,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620863,8/6/2021 13:44:44,6145436231,8/6/2021 13:39:22,false,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,NONE,10/06/2021,,Conference,None,Annual/Yearly,None,,,,"24th Annual Therapeutics Conference BOSTON / VIRTUAL|OCT 05–06, 2021",179,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620863,8/6/2021 13:46:15,6145437121,8/6/2021 13:40:49,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,115.187.48.100,NONE,05/06/2021,,Conference,None,Annual/Yearly,None,,,,"24th Annual Therapeutics Conference BOSTON / VIRTUAL|OCT 05–06, 2021",179,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620864,8/5/2021 16:35:05,6144352864,8/5/2021 16:29:23,false,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,NONE,09/13/2021,,None/Other,2021,Annual/Yearly,None,,,,"2nd Annual Health, Wellness & Beauty Summit VIRTUAL|SEP 13–14, 2021",180,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620864,8/6/2021 09:08:05,6145265001,8/6/2021 08:59:40,false,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,NONE,09/14/2021,,None/Other,None,Annual/Yearly,None,,,,"2nd Annual Health, Wellness & Beauty Summit VIRTUAL|SEP 13–14, 2021",180,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620864,8/6/2021 09:21:24,6145272925,8/6/2021 08:58:13,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,NONE,09/13/2021,,None/Other,None,Annual/Yearly,None,,,,"2nd Annual Health, Wellness & Beauty Summit VIRTUAL|SEP 13–14, 2021",180,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620865,8/5/2021 07:08:19,6143971520,8/5/2021 06:54:37,false,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,NONE,08/10/2021,,Conference,None,Annual/Yearly,None,,,,"14th Annual Global Transportation & Sustainable Mobility Conference BOSTON / VIRTUAL|SEP 08–10, 2021",181,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620865,8/5/2021 07:11:20,6143973240,8/5/2021 06:57:50,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.204,NONE,09/10/2021,,None/Other,None,None/Other,None,,,,"14th Annual Global Transportation & Sustainable Mobility Conference BOSTON / VIRTUAL|SEP 08–10, 2021",181,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620865,8/5/2021 07:11:32,6143973377,8/5/2021 06:58:46,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,TRANSPORTATION & SUSTAINABLE MOBILITY,09/08/2021,,Conference,None,Annual/Yearly,None,,,,"14th Annual Global Transportation & Sustainable Mobility Conference BOSTON / VIRTUAL|SEP 08–10, 2021",181,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620866,8/6/2021 14:40:10,6145470308,8/6/2021 14:30:39,false,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,BOULDER,08/09/2021,,Conference,None,Annual/Yearly,None,,,,"7th Annual Communications Infrastructure Summit BOULDER, CO / VIRTUAL |AUG 09–12, 2021",182,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620866,8/6/2021 14:53:51,6145478941,8/6/2021 14:34:42,false,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,113.21.64.126,NONE,08/09/2021,,None/Other,None,None/Other,None,,,,"7th Annual Communications Infrastructure Summit BOULDER, CO / VIRTUAL |AUG 09–12, 2021",182,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620866,8/6/2021 15:06:27,6145485843,8/6/2021 14:39:09,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,223.31.230.39,BOULDER,08/09/2021,,Conference,None,Annual/Yearly,None,,,,"7th Annual Communications Infrastructure Summit BOULDER, CO / VIRTUAL |AUG 09–12, 2021",182,,,,,https://www.cowen.com/capabilities/conferences-events/,43
3085620867,8/6/2021 12:36:34,6145391438,8/6/2021 12:30:50,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,AON PLC,07/30/2021,07:30,Earnings_Call,2021,Quarter 2/Q2,CDT/CST/CT,,,,"Q2 2021 Aon plc Earnings Conference Call July 30, 2021 07:30 AM CST",183,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620867,8/6/2021 12:44:22,6145396175,8/6/2021 12:26:07,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,115.187.48.100,AON PLC,07/30/2021,07:30,Earnings_Call,None,Quarter 2/Q2,CDT/CST/CT,,,,"Q2 2021 Aon plc Earnings Conference Call July 30, 2021 07:30 AM CST",183,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620867,8/6/2021 12:53:08,6145401502,8/6/2021 12:32:05,false,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,AON PLC,07/30/2021,07:30,Earnings_Call,2021,Quarter 2/Q2,CDT/CST/CT,,,,"Q2 2021 Aon plc Earnings Conference Call July 30, 2021 07:30 AM CST",183,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620868,8/6/2021 14:59:04,6145481842,8/6/2021 14:46:52,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,115.187.48.100,NONE,06/02/2021,08:30,Shareholder_Meeting,None,Annual/Yearly,CDT/CST/CT,,,,"Annual General Meeting of Shareholders June 2, 2021 08:30 AM CST",184,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620868,8/6/2021 15:08:34,6145487152,8/6/2021 14:48:29,false,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,NONE,06/02/2021,08:30,Shareholder_Meeting,None,Annual/Yearly,CDT/CST/CT,,,,"Annual General Meeting of Shareholders June 2, 2021 08:30 AM CST",184,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620868,8/6/2021 15:11:04,6145488837,8/6/2021 14:52:08,false,cf_internal,0.9427,45727626,IN,West Bengal,Kolkata,14.99.28.194,NONE,06/02/2021,08:30,Shareholder_Meeting,None,Annual/Yearly,CDT/CST/CT,,,,"Annual General Meeting of Shareholders June 2, 2021 08:30 AM CST",184,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620869,8/5/2021 06:46:40,6143956132,8/5/2021 06:37:52,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,202.142.65.247,AON PLC,04/30/2021,07:30,Earnings_Call,None,None/Other,CDT/CST/CT,,,,"Q1 2021 Aon plc Earnings Conference Call April 30, 2021 07:30 AM CST",185,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620869,8/5/2021 06:50:21,6143959116,8/5/2021 06:41:10,false,cf_internal,0.9354,46414484,IN,West Bengal,Kolkata,14.99.28.194,AON,04/30/2021,07:30,Earnings_Call,2021,Quarter 1/Q1,CDT/CST/CT,,,,"Q1 2021 Aon plc Earnings Conference Call April 30, 2021 07:30 AM CST",185,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620869,8/5/2021 06:51:52,6143960236,8/5/2021 06:40:18,false,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,AON,05/30/2021,07:30,Earnings_Call,2021,None/Other,CDT/CST/CT,,,,"Q1 2021 Aon plc Earnings Conference Call April 30, 2021 07:30 AM CST",185,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620870,8/5/2021 09:20:04,6144043160,8/5/2021 09:13:00,false,cf_internal,0.9354,46414484,IN,West Bengal,Kolkata,14.99.28.194,AON,02/05/2021,07:30,Earnings_Call,2020,Quarter 4/Q4,CDT/CST/CT,,,,"Q4 2020 Aon plc Earnings Conference Call February 5, 2021 07:30 AM CST",186,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620870,8/5/2021 09:23:45,6144044989,8/5/2021 09:12:21,false,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,223.31.230.39,AON PLC,02/05/2021,07:30,Earnings_Call,2020,Quarter 4/Q4,CDT/CST/CT,,,,"Q4 2020 Aon plc Earnings Conference Call February 5, 2021 07:30 AM CST",186,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620870,8/5/2021 09:33:50,6144050083,8/5/2021 09:16:59,false,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,AON PLC,02/05/2021,07:30,Earnings_Release,2020,Quarter 4/Q4,CDT/CST/CT,,,,"Q4 2020 Aon plc Earnings Conference Call February 5, 2021 07:30 AM CST",186,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620871,8/6/2021 11:52:46,6145360932,8/6/2021 11:46:20,false,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,KBW,09/10/2020,09:40,Conference,None,None/Other,EDT/EST/ET,,,,"KBW Insurance Conference September 10, 2020 09:40 AM EST",187,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620871,8/6/2021 11:56:14,6145363574,8/6/2021 11:46:29,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,223.31.230.39,KBW,09/10/2020,09:40,Conference,None,None/Other,EDT/EST/ET,,,,"KBW Insurance Conference September 10, 2020 09:40 AM EST",187,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620871,8/6/2021 11:59:07,6145365395,8/6/2021 11:44:37,false,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,KBW,09/10/2020,09:40,Conference,None,None/Other,EDT/EST/ET,,,,"KBW Insurance Conference September 10, 2020 09:40 AM EST",187,,,,,https://ir.aon.com/about-aon/investor-relations/events-and-presentations/calendar-of-events/default.aspx,44
3085620872,8/6/2021 11:16:32,6145337589,8/6/2021 11:08:16,false,cf_internal,0.9354,46414484,IN,West Bengal,Howrah,103.75.194.242,NONE,10/15/2020,09:00,Shareholder_Meeting,None,None/Other,PDT/PST/PT,,,,"Virtual Special Meeting of Stockholders  Thursday, October 15, 2020  9:00am PDT Listen to the Webcast",188,,,,,https://investors.varian.com/presentations,45
3085620872,8/6/2021 11:17:25,6145338269,8/6/2021 11:09:26,false,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,113.21.64.126,NONE,10/15/2020,09:00,Shareholder_Meeting,None,None/Other,PDT/PST/PT,,,,"Virtual Special Meeting of Stockholders  Thursday, October 15, 2020  9:00am PDT Listen to the Webcast",188,,,,,https://investors.varian.com/presentations,45
3085620872,8/6/2021 11:18:34,6145339088,8/6/2021 11:07:49,false,cf_internal,0.9572,46414510,IN,West Bengal,Kolkata,223.31.230.39,NONE,10/15/2020,09:00,Shareholder_Meeting,None,None/Other,PDT/PST/PT,,,,"Virtual Special Meeting of Stockholders  Thursday, October 15, 2020  9:00am PDT Listen to the Webcast",188,,,,,https://investors.varian.com/presentations,45
3085620873,8/6/2021 13:46:15,6145437122,8/6/2021 13:40:49,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,115.187.48.100,GOLDMAN SACHS,06/09/2021,11:20,Conference,None,None/Other,EDT/EST/ET,,,,"Goldman Sachs Global Virtual Healthcare Conference  Tuesday, June 9, 2020  11:20am EDT Listen to the Webcast",189,,,,,https://investors.varian.com/presentations,45
3085620873,8/6/2021 13:49:02,6145438864,8/6/2021 13:43:10,false,cf_internal,0.9354,46414484,IN,West Bengal,Howrah,103.75.194.242,GOLDMAN SACHS,06/09/2020,11:20,Conference,None,None/Other,EDT/EST/ET,,,,"Goldman Sachs Global Virtual Healthcare Conference  Tuesday, June 9, 2020  11:20am EDT Listen to the Webcast",189,,,,,https://investors.varian.com/presentations,45
3085620873,8/6/2021 14:00:44,6145446595,8/6/2021 13:41:34,false,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,113.21.64.126,GOLDMAN SACHS,06/09/2020,11:20,Conference,None,None/Other,EDT/EST/ET,,,,"Goldman Sachs Global Virtual Healthcare Conference  Tuesday, June 9, 2020  11:20am EDT Listen to the Webcast",189,,,,,https://investors.varian.com/presentations,45
3085620874,8/5/2021 07:26:42,6143982747,8/5/2021 07:21:16,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,103.217.234.204,JEFFERIES,06/02/2020,11:00,Conference,None,None/Other,EDT/EST/ET,,,,"Jefferies Virtual Healthcare Conference  Tuesday, June 2, 2020  11:00am EDT Listen to the Webcast",190,,,,,https://investors.varian.com/presentations,45
3085620874,8/5/2021 07:33:42,6143986933,8/5/2021 07:25:53,false,cf_internal,0.9316,46413071,IN,West Bengal,Kolkata,223.223.145.227,JEFFERIES,06/02/2020,11:00,Conference,2020,None/Other,EDT/EST/ET,,,,"Jefferies Virtual Healthcare Conference  Tuesday, June 2, 2020  11:00am EDT Listen to the Webcast",190,,,,,https://investors.varian.com/presentations,45
3085620874,8/5/2021 07:41:57,6143991362,8/5/2021 07:27:09,false,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,JEFFERIES,06/02/2020,11:00,Conference,None,None/Other,EDT/EST/ET,,,,"Jefferies Virtual Healthcare Conference  Tuesday, June 2, 2020  11:00am EDT Listen to the Webcast",190,,,,,https://investors.varian.com/presentations,45
3085620875,8/6/2021 15:41:28,6145506531,8/6/2021 15:31:54,false,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,UBS,05/18/2020,13:20,Conference,None,None/Other,EDT/EST/ET,,,,"UBS Virtual Global Healthcare Conference  Monday, May 18, 2020  1:20pm EDT Listen to the Webcast",191,,,,,https://investors.varian.com/presentations,45
3085620875,8/6/2021 15:43:41,6145507714,8/6/2021 15:38:51,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,UBS,05/18/2020,13:20,Conference,None,None/Other,EDT/EST/ET,,,,"UBS Virtual Global Healthcare Conference  Monday, May 18, 2020  1:20pm EDT Listen to the Webcast",191,,,,,https://investors.varian.com/presentations,45
3085620875,8/6/2021 15:50:17,6145511261,8/6/2021 15:40:23,false,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,UBS,05/18/2020,13:20,Conference,None,None/Other,EDT/EST/ET,,,,"UBS Virtual Global Healthcare Conference  Monday, May 18, 2020  1:20pm EDT Listen to the Webcast",191,,,,,https://investors.varian.com/presentations,45
3085620876,8/6/2021 11:47:56,6145357750,8/6/2021 11:41:58,false,cf_internal,0.9354,46414484,IN,West Bengal,Howrah,103.75.194.242,NONE,03/04/2020,13:30,Earnings_Call,2020,Quarter 2/Q2,PDT/PST/PT,,,,"Second Quarter FY2020 Earnings Results Conference Call  Monday, May 4, 2020  1:30pm PDT Listen to the Webcast",192,,,,,https://investors.varian.com/presentations,45
3085620876,8/6/2021 11:52:46,6145360930,8/6/2021 11:46:20,false,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,NONE,05/04/2020,13:30,Earnings_Call,2020,Quarter 2/Q2,PDT/PST/PT,,,,"Second Quarter FY2020 Earnings Results Conference Call  Monday, May 4, 2020  1:30pm PDT Listen to the Webcast",192,,,,,https://investors.varian.com/presentations,45
3085620876,8/6/2021 11:59:07,6145365391,8/6/2021 11:44:37,false,cf_internal,0.9536,46414480,IN,West Bengal,Kolkata,103.75.162.215,NONE,05/04/2020,13:30,Earnings_Call,2020,Quarter 2/Q2,PDT/PST/PT,,,,"Second Quarter FY2020 Earnings Results Conference Call  Monday, May 4, 2020  1:30pm PDT Listen to the Webcast",192,,,,,https://investors.varian.com/presentations,45
3085620877,8/5/2021 12:34:17,6144161467,8/5/2021 12:29:38,false,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,WILLIAM BLAIR,06/01/2021,17:00,Conference,2021,Annual/Yearly,EDT/EST/ET,,,,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 5:00 PM EDT Click here for webcast",193,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620877,8/5/2021 12:43:33,6144168342,8/5/2021 12:35:01,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,WILLIAM BLAIR,06/01/2021,17:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 5:00 PM EDT Click here for webcast",193,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620877,8/5/2021 13:29:58,6144203194,8/5/2021 13:21:08,false,cf_internal,0.9606,45232889,IN,West Bengal,Kolkata,223.31.230.39,WILLIAM BLAIR,06/01/2021,17:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"William Blair 41st Annual Growth Stock Conference Jun 1, 2021 at 5:00 PM EDT Click here for webcast",193,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620878,8/6/2021 12:09:31,6145372483,8/6/2021 12:02:08,false,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,JP MORGAN,05/26/2021,11:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"JP Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 at 11:00 AM EDT Click here for webcast",194,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620878,8/6/2021 12:12:52,6145374748,8/6/2021 12:01:35,false,cf_internal,0.9317,46414518,IN,West Bengal,Kolkata,223.223.151.189,JP MORGAN,05/26/2021,11:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"JP Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 at 11:00 AM EDT Click here for webcast",194,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620878,8/6/2021 12:13:14,6145375043,8/6/2021 12:01:00,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,115.187.48.100,JP MORGAN,05/26/2021,11:00,Conference,None,Annual/Yearly,EDT/EST/ET,,,,"JP Morgan 49th Annual Global Technology, Media and Communications Conference May 26, 2021 at 11:00 AM EDT Click here for webcast",194,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620879,8/6/2021 14:08:15,6145450726,8/6/2021 14:02:03,false,cf_internal,0.9435,46541487,IN,West Bengal,Kolkata,103.240.97.163,BARCLAYS,05/19/2021,10:00,None/Other,None,None/Other,EDT/EST/ET,,,,"Barclays Emerging Payments and Fintech Forum May 19, 2021 at 10:00 AM EDT Click here for webcast",195,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620879,8/6/2021 14:15:31,6145454900,8/6/2021 14:09:01,false,cf_internal,0.9321,46417938,IN,West Bengal,Kolkata,115.187.48.100,BARCLAYS,05/19/2021,10:00,None/Other,None,None/Other,EDT/EST/ET,,,,"Barclays Emerging Payments and Fintech Forum May 19, 2021 at 10:00 AM EDT Click here for webcast",195,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620879,8/6/2021 14:30:37,6145464235,8/6/2021 14:04:59,false,cf_internal,0.9571,46414482,IN,West Bengal,Kolkata,116.193.130.69,BARCLAYS,05/19/2021,10:00,None/Other,None,None/Other,EDT/EST/ET,,,,"Barclays Emerging Payments and Fintech Forum May 19, 2021 at 10:00 AM EDT Click here for webcast",195,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620880,8/5/2021 12:34:17,6144161453,8/5/2021 12:29:38,false,cf_internal,0.9541,46414509,IN,West Bengal,Kolkata,103.18.170.49,"FLEETCOR TECHNOLOGIES, INC",05/05/2021,17:30,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 FLEETCOR Technologies, Inc Earnings Conference Call May 5, 2021 at 5:30 PM EDT Click here for webcast",196,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
3085620880,8/5/2021 12:43:33,6144168330,8/5/2021 12:35:01,false,cf_internal,0.9505,46414490,IN,West Bengal,Kolkata,14.99.28.194,"FLEETCOR TECHNOLOGIES, INC",05/05/2021,17:30,Earnings_Call,2021,Quarter 1/Q1,EDT/EST/ET,,,,"Q1 2021 FLEETCOR Technologies, Inc Earnings Conference Call May 5, 2021 at 5:30 PM EDT Click here for webcast",196,,,,,https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46
